# teff	logg	feh	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	SkyMapper_u	SkyMapper_v	SkyMapper_g	SkyMapper_r	SkyMapper_i	SkyMapper_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
1.600000000000000000e+04	2.250000000000000000e+00	-3.010299956639811980e-01	3.140992155353103638e+10	8.911012812485147095e+10	1.115450609937277794e+10	4.169640885564300537e+11	8.270818373835826416e+11	3.847605414493577637e+12	1.438499985912094238e+12	2.999126376864945312e+12	3.213032807947251953e+12	1.595478104074804199e+12	2.374553636184810547e+12	3.901672375120463379e+12	3.460679623946319336e+12	1.427034426757258545e+12	1.007155047427783447e+12	4.592881201462115479e+11	1.824583008819915039e+12	2.116785037349421875e+12	4.848735044332336426e+11	9.478126889901046143e+11	9.561278305634833984e+11	2.208147409375525208e+11	3.078463071265993042e+11	2.325002304298727051e+12	4.951057895323699951e+11	9.585237129524921875e+11	3.874537494338005859e+12	2.805216808002363281e+11	3.833827859503049805e+12	3.880143272239938965e+12	1.841013761635732910e+12	9.846434617592386475e+11	4.367663208309357910e+11	2.624996648964893494e+11	2.083018238786579847e+09	6.064549323403551579e+08	1.716080482691132812e+13	9.279837760588992188e+12	1.668328389406107426e+09	6.674080411373085976e+08	7.215587432953476562e+11	4.784415321631091919e+11	1.070114607155851318e+12
1.600000000000000000e+04	2.250000000000000000e+00	0.000000000000000000e+00	3.182390831215247345e+10	9.038090826491145325e+10	1.129615663928016281e+10	4.242459776084609985e+11	8.425972581916068115e+11	3.954869204557222168e+12	1.467921447848666504e+12	3.065048864897919434e+12	3.283838131175045898e+12	1.628383711218463867e+12	2.424333308667714355e+12	4.024090617295104980e+12	3.536043544615664062e+12	1.456470242628912842e+12	1.027347544870953003e+12	4.673089681523744507e+11	1.864465609789312988e+12	2.161338420203172607e+12	4.934741218730759888e+11	9.658585961159351807e+11	9.748232226467386475e+11	2.241463070279793396e+11	3.128298163066215210e+11	2.374217915621246582e+12	5.038983165825024414e+11	9.767478911074019775e+11	3.987854461074050781e+12	2.849779343067091064e+11	3.951600915258432129e+12	3.974461117696130371e+12	1.879309792883242432e+12	1.003591643114906128e+12	4.444305317146151733e+11	2.665952903584620056e+11	2.108142635162266016e+09	6.136206331731131077e+08	1.686512184829155273e+13	9.491465385506617188e+12	1.688291827080142021e+09	6.753038302370917797e+08	7.351331510539173584e+11	4.868763269109197998e+11	1.091319969053409058e+12
1.600000000000000000e+04	2.250000000000000000e+00	3.010299956639811980e-01	3.241226043605763626e+10	9.218745774930192566e+10	1.149750659185904694e+10	4.345591777042084961e+11	8.644535415664643555e+11	4.103894139986198730e+12	1.508802420257838623e+12	3.156421615790429199e+12	3.381788583983010254e+12	1.674192907076974854e+12	2.494082221399459961e+12	4.194611676558851074e+12	3.639839326107620117e+12	1.497379696509479980e+12	1.055564425812518433e+12	4.786592525153462524e+11	1.919988831999760986e+12	2.223193162264445312e+12	5.056568205586644897e+11	9.912463528943034668e+11	1.001011508075244995e+12	2.288648683455649109e+11	3.198730830300811157e+11	2.442521500887313965e+12	5.163521352836425781e+11	1.002392747437584229e+12	4.145417898010927246e+12	2.912781423714519043e+11	4.115532767714138672e+12	4.105113026404516113e+12	1.932590877627530518e+12	1.030196927057343994e+12	4.552872158842346191e+11	2.723869940858524780e+11	2.143481480411834717e+09	6.235204073652522564e+08	1.647204333425828711e+13	9.785732501911564453e+12	1.716294168935749292e+09	6.862273706388837099e+08	7.542070384025688477e+11	4.987959714582561646e+11	1.120986606639678955e+12
1.600000000000000000e+04	2.500000000000000000e+00	-1.000000000000000000e+00	3.079596674155194473e+10	8.729261416084832764e+10	1.093309434194933319e+10	4.071009187888218384e+11	8.081903240343344727e+11	3.603142935094263184e+12	1.408598996754173584e+12	2.942243031824387695e+12	3.154668557715200684e+12	1.563213486292447754e+12	2.338827422097101562e+12	3.566979403078970215e+12	3.413408891814836914e+12	1.396549569945697266e+12	9.856689526664829102e+11	4.485997120518091431e+11	1.776560649612132080e+12	2.080270689935679932e+12	4.735622771102891235e+11	9.263232866614697266e+11	9.364068622963138428e+11	2.164777635180661316e+11	3.006295969233702393e+11	2.286623466822866699e+12	4.835578856618334961e+11	9.367340319958623047e+11	3.589603133299692383e+12	2.741729437056405029e+11	3.512814310899788086e+12	3.738278660700657227e+12	1.807333511734926514e+12	9.625484867837857666e+11	4.264830944872734985e+11	2.567433565925308838e+11	2.040782038043538094e+09	5.938580219335901737e+08	1.784656221077280078e+13	8.716591257479287109e+12	1.634504757453340292e+09	6.535813253441689014e+08	7.052266704668269043e+11	4.674700166819042969e+11	1.048311765740456787e+12
1.600000000000000000e+04	2.500000000000000000e+00	-6.989700043360187465e-01	3.095078380652692032e+10	8.777706079086224365e+10	1.098467100352984619e+10	4.099671228523048096e+11	8.145050868914112549e+11	3.647475710241335449e+12	1.420959921269632812e+12	2.971454909891783203e+12	3.186253802688635742e+12	1.577133683958162598e+12	2.360486970648350586e+12	3.615458369723237793e+12	3.447547891444709961e+12	1.408865386419128418e+12	9.941697077710883789e+11	4.517898550166030273e+11	1.793486189954584717e+12	2.099580593203494629e+12	4.769687226468590088e+11	9.337024280091264648e+11	9.442020945307954102e+11	2.177897265047413025e+11	3.025954490335989990e+11	2.308123270819482422e+12	4.870442747311299438e+11	9.441813274032695312e+11	3.635615943207128418e+12	2.759306561879865112e+11	3.559694091345808105e+12	3.779574992292014160e+12	1.823761005669364014e+12	9.703247853119658203e+11	4.295040276206522217e+11	2.583608982595491333e+11	2.049899955830311775e+09	5.965248095139503479e+08	1.775304907473888281e+13	8.794178954570060547e+12	1.641764089882200718e+09	6.565152237385432720e+08	7.107559960965992432e+11	4.708464029129284668e+11	1.057197792041387451e+12
1.600000000000000000e+04	2.500000000000000000e+00	-3.010299956639811980e-01	3.127904757021726990e+10	8.880287888267358398e+10	1.109390380639706230e+10	4.160349539179720459e+11	8.277563625196555176e+11	3.740215337688195801e+12	1.446736737673428467e+12	3.031606816645807617e+12	3.251205070421172363e+12	1.606105779904631104e+12	2.405216155052697754e+12	3.717938554639942871e+12	3.517557986331295410e+12	1.434597442355467773e+12	1.011875991298879883e+12	4.585182253184458008e+11	1.828689662535060547e+12	2.139547710939091797e+12	4.841638528192128906e+11	9.491765400458546143e+11	9.604748553692117920e+11	2.205578370532268982e+11	3.067446336798771362e+11	2.352536770372001465e+12	4.944045482650004272e+11	9.598037143773232422e+11	3.732258558126067383e+12	2.796402418463762207e+11	3.658660272648205566e+12	3.864807982724889648e+12	1.857840463904502441e+12	9.866204173917679443e+11	4.358966605915606689e+11	2.617716150858788147e+11	2.068896079973578215e+09	6.019605100268063545e+08	1.755260547934850391e+13	8.970519585627615234e+12	1.656831215041628361e+09	6.625030733044121265e+08	7.223611138540825195e+11	4.779556371096031494e+11	1.075725929122093750e+12
1.600000000000000000e+04	2.500000000000000000e+00	0.000000000000000000e+00	3.167100912828424454e+10	9.002403044678587341e+10	1.122470663474814796e+10	4.232257489778316040e+11	8.433294460330294189e+11	3.848354379424907715e+12	1.476657637251274170e+12	3.100953093194458984e+12	3.325975367339865723e+12	1.639733127771895020e+12	2.457088619201472656e+12	3.838374006919761719e+12	3.597888355101398438e+12	1.464494024047191650e+12	1.032499411709282104e+12	4.664689254008510132e+11	1.869588179426890625e+12	2.185748115177409424e+12	4.926771149263159790e+11	9.673372541472221680e+11	9.794742694392192383e+11	2.238284863999832153e+11	3.116495793423499756e+11	2.403823896309363770e+12	5.031106607174872437e+11	9.781464749304415283e+11	3.845280663710589844e+12	2.840237970705757446e+11	3.774838515072271973e+12	3.963193494415337891e+12	1.897325942127170654e+12	1.005713423702466797e+12	4.434706313466842651e+11	2.657986153745181580e+11	2.091448024631075859e+09	6.082896090431314707e+08	1.732964881898933594e+13	9.186005367094142578e+12	1.674679432690142632e+09	6.694852119245275259e+08	7.359772755204194336e+11	4.863424768619139404e+11	1.097324982059366943e+12
1.600000000000000000e+04	2.500000000000000000e+00	3.010299956639811980e-01	3.223538132789698792e+10	9.178056457042152405e+10	1.141387015777568054e+10	4.335342164248867798e+11	8.655162377729901123e+11	4.001325181268186035e+12	1.518619622599003418e+12	3.198423234759325195e+12	3.430920120435881836e+12	1.687013434185719238e+12	2.530597457675604004e+12	4.009403861978412109e+12	3.710232910728430664e+12	1.506444228352467041e+12	1.061654858718660278e+12	4.778488764399772949e+11	1.927263127896222656e+12	2.250608397587340820e+12	5.048746548955258179e+11	9.931693067223096924e+11	1.006382486425861084e+12	2.285025262762897339e+11	3.186704047483139648e+11	2.475839489414996582e+12	5.155835508536856079e+11	1.004247794254858521e+12	4.005382053765156250e+12	2.902943541344791260e+11	3.939710642893710938e+12	4.101673270915312012e+12	1.952856033245811279e+12	1.032811529761317627e+12	4.543284601554519043e+11	2.715565519385840759e+11	2.123790603276456356e+09	6.172171498221341372e+08	1.701996708561311719e+13	9.493992756838041016e+12	1.700220400403393984e+09	6.793466199030523300e+08	7.553166373493978271e+11	4.983304277828771362e+11	1.127868964671470703e+12
1.600000000000000000e+04	2.750000000000000000e+00	-1.000000000000000000e+00	3.069666525256361389e+10	8.701711938836177063e+10	1.089319104126798630e+10	4.059448702824187012e+11	8.069765395478701172e+11	3.509018557534888184e+12	1.410428368059446777e+12	2.948314462483503418e+12	3.162843158352204590e+12	1.565713939513492188e+12	2.351857479051008789e+12	3.437495946032105469e+12	3.434007164009778320e+12	1.398066452713673096e+12	9.858886174762703857e+11	4.472884686211939087e+11	1.773314367111751953e+12	2.088288385070692383e+12	4.724514603606900635e+11	9.251818377767277832e+11	9.369482855737694092e+11	2.159089216390356445e+11	2.992114389968131714e+11	2.296447119594521484e+12	4.824306874959642334e+11	9.354882627439050293e+11	3.475958715158057617e+12	2.729574545218770447e+11	3.385191722881286621e+12	3.693042924458424316e+12	1.812823260911155029e+12	9.617093873225268555e+11	4.253471157419534302e+11	2.556440856057813110e+11	2.032315973717866182e+09	5.912457443113969564e+08	1.805211063803176953e+13	8.476381652107817383e+12	1.627667619401464939e+09	6.507210186806697845e+08	7.043104824840566406e+11	4.662730263069732666e+11	1.049257985665431885e+12
1.600000000000000000e+04	2.750000000000000000e+00	-6.989700043360187465e-01	3.084369274817367935e+10	8.748227770561715698e+10	1.094133079629462433e+10	4.087280428086198120e+11	8.131738631178162842e+11	3.551919474469823242e+12	1.422649869161963379e+12	2.977507320091856934e+12	3.194460158155556152e+12	1.579500728155726562e+12	2.373498826005255859e+12	3.483862488884754883e+12	3.468398400917879395e+12	1.410227210800395508e+12	9.942929188524152832e+11	4.503967634764722900e+11	1.790047194310441895e+12	2.107534643555147705e+12	4.757671223845162964e+11	9.324357602003997803e+11	9.446444662595581055e+11	2.171844694270480347e+11	3.011141478541049194e+11	2.317918232725638672e+12	4.858250384680579834e+11	9.428100090462390137e+11	3.520209453375245117e+12	2.746606893438266296e+11	3.430024175438146973e+12	3.733761905477775879e+12	1.829155790190322754e+12	9.693585297965312500e+11	4.282829838110716553e+11	2.572128065350051270e+11	2.040633419196451902e+09	5.936402933910498619e+08	1.799799991448708984e+13	8.552631209684616211e+12	1.634268303968033075e+09	6.533588957855632305e+08	7.097340240310823975e+11	4.695685636034254150e+11	1.058041428101864014e+12
1.600000000000000000e+04	2.750000000000000000e+00	-3.010299956639811980e-01	3.116003200636207962e+10	8.848107103387519836e+10	1.104478298454341888e+10	4.147097327486210327e+11	8.263730819630485840e+11	3.643300419220551758e+12	1.448474794114943359e+12	3.038617832945770020e+12	3.260573065506110352e+12	1.608590479409334717e+12	2.418874821517961914e+12	3.583679236222196289e+12	3.540142047149754395e+12	1.435975013802154541e+12	1.012060982963130493e+12	4.570509956709124756e+11	1.825388158792309082e+12	2.147955542066295410e+12	4.828768717482849121e+11	9.478709710299207764e+11	9.609471917672119141e+11	2.199136279974112549e+11	3.051899228467490234e+11	2.362942278332316406e+12	4.930999706469323730e+11	9.583946991745500488e+11	3.614866899966273926e+12	2.783078806582406616e+11	3.526430139756391602e+12	3.819302099696253906e+12	1.863527629010390381e+12	9.856201612328370361e+11	4.345899058500848999e+11	2.605681724885287476e+11	2.058210284749838352e+09	5.985886908535041809e+08	1.787367888878015625e+13	8.729307442521205078e+12	1.648167736725947857e+09	6.588179369029400349e+08	7.212824023719895020e+11	4.766117749301358032e+11	1.076621040829897705e+12
1.600000000000000000e+04	2.750000000000000000e+00	0.000000000000000000e+00	3.152046728065345001e+10	8.963043149540634155e+10	1.115977919717347527e+10	4.216666570881614990e+11	8.417061198310683594e+11	3.749214773746693848e+12	1.478207241134789795e+12	3.108899224649069824e+12	3.336539498555072754e+12	1.642109267352424072e+12	2.471256940999339844e+12	3.699884771830330078e+12	3.622389002724884277e+12	1.465652606423842285e+12	1.032584817147697510e+12	4.647862847881221924e+11	1.866187682614749023e+12	2.194444975726803223e+12	4.911457618570982666e+11	9.657926433108114014e+11	9.798011212976715088e+11	2.230719180614290771e+11	3.099199068439376831e+11	2.414709342242148926e+12	5.015605306192037964e+11	9.764983592662628174e+11	3.724772107598941406e+12	2.825378061355420532e+11	3.638612802637203125e+12	3.917852181232344727e+12	1.903116571985036133e+12	1.004476610788858398e+12	4.419266146937866211e+11	2.644571400349985046e+11	2.076672339278913498e+09	6.034634627878341675e+08	1.771622269436702734e+13	8.943186110072615234e+12	1.662606952574730396e+09	6.642187678561977148e+08	7.346668512252296143e+11	4.847960707390650635e+11	1.098090943482794556e+12
1.600000000000000000e+04	2.750000000000000000e+00	3.010299956639811980e-01	3.209302812141192627e+10	9.141487246364329529e+10	1.135167723272289658e+10	4.322117875450901489e+11	8.644965446323632812e+11	3.906452614733064941e+12	1.521322366195739746e+12	3.211102625719315430e+12	3.446871792520027832e+12	1.690826333741819824e+12	2.547871085119518066e+12	3.874430105150228027e+12	3.741427699471527344e+12	1.508730603660091064e+12	1.062737243203595093e+12	4.764352313384024658e+11	1.925931737401329590e+12	2.261854331657568359e+12	5.036300581864916992e+11	9.923367787927055664e+11	1.007567372701854980e+12	2.278344594931317749e+11	3.170823478030668945e+11	2.489786895608540039e+12	5.143280261530892334e+11	1.003323851499507690e+12	3.888662954776800781e+12	2.889319452171324463e+11	3.806881194509625000e+12	4.061914856593776855e+12	1.960646667204826416e+12	1.032317178572839478e+12	4.530361922214216919e+11	2.703247809628303833e+11	2.109758752378306150e+09	6.127051581393607855e+08	1.750653666109692969e+13	9.267629152555107422e+12	1.688795241487164974e+09	6.744197472725579739e+08	7.545085487947507324e+11	4.970771401092530518e+11	1.129603843912418701e+12
1.600000000000000000e+04	3.000000000000000000e+00	-1.000000000000000000e+00	3.060882813626118851e+10	8.675865215321809387e+10	1.085908502977685928e+10	4.048099189824990845e+11	8.052417345941229248e+11	3.426157600511906738e+12	1.409980675861985596e+12	2.942894156713145020e+12	3.157748898125113281e+12	1.565165306060018311e+12	2.357745186050906738e+12	3.341389071890949219e+12	3.438138644352560059e+12	1.397474460816798096e+12	9.844137632961739502e+11	4.458634379435208740e+11	1.767702236480103760e+12	2.090278752541294922e+12	4.713033462244373779e+11	9.233023391569791260e+11	9.360974183853331299e+11	2.152168797574156494e+11	2.977037990148437500e+11	2.298845006086006836e+12	4.812600487330590820e+11	9.335016658449459229e+11	3.382120746767564941e+12	2.716341824462974548e+11	3.287642878095503418e+12	3.635298056734360840e+12	1.813830234213884766e+12	9.600084915140214844e+11	4.242226142435387573e+11	2.544055393118609619e+11	2.025212869089387417e+09	5.890477181758086681e+08	1.821328533457787891e+13	8.292883381868027344e+12	1.621926986023949623e+09	6.483149468198626041e+08	7.028903427238048096e+11	4.648995936958181763e+11	1.048482916852108032e+12
1.600000000000000000e+04	3.000000000000000000e+00	-6.989700043360187465e-01	3.075187797136510849e+10	8.721468432457673645e+10	1.090548657769585419e+10	4.075572227915892944e+11	8.113943943854591064e+11	3.468127507295962402e+12	1.422133747811915283e+12	2.972018048077646484e+12	3.189315170927278809e+12	1.578884746184903320e+12	2.379391278671319336e+12	3.386618468483644043e+12	3.472626797004261230e+12	1.409557920718301514e+12	9.927724826880454102e+11	4.489376715517792358e+11	1.784331709360243652e+12	2.109487579588417725e+12	4.745812710478480835e+11	9.305090410981826172e+11	9.437521480103880615e+11	2.164752637106497498e+11	2.995754492878877563e+11	2.320292267472669922e+12	4.846164149757916260e+11	9.407767575391508789e+11	3.425297517774389160e+12	2.733106373170421753e+11	3.331330568915520508e+12	3.675428943969166992e+12	1.830114308473151611e+12	9.676077464973348389e+11	4.271224722206586304e+11	2.559500106668442993e+11	2.033081194598764896e+09	5.912797689581212997e+08	1.819590390218976172e+13	8.369194201365313477e+12	1.628158229401216030e+09	6.507754939919691086e+08	7.082697653430992432e+11	4.681614749298845825e+11	1.057221629875313477e+12
1.600000000000000000e+04	3.000000000000000000e+00	-3.010299956639811980e-01	3.106279064913969040e+10	8.820329757266949463e+10	1.100606991270314026e+10	4.135195307850933228e+11	8.246265309837647705e+11	3.558572607119768066e+12	1.448033917897041748e+12	3.033678986678067871e+12	3.256089084781013184e+12	1.608094488394367676e+12	2.425255509969716797e+12	3.485094855520489746e+12	3.545443031294993164e+12	1.435357418791097656e+12	1.010621119847180542e+12	4.555841915043107910e+11	1.819813500866495361e+12	2.150227332251239502e+12	4.816798805738568115e+11	9.459908341888044434e+11	9.601253148081802979e+11	2.191934361971420898e+11	3.036258046959481201e+11	2.365727679504719238e+12	4.918816928749083252e+11	9.564102301773913574e+11	3.518732873336958984e+12	2.769367962015521851e+11	3.426352909637113770e+12	3.760754116716823730e+12	1.864713302009081543e+12	9.839154204369650879e+11	4.334130074313259888e+11	2.592868255640320740e+11	2.049918816332864523e+09	5.959562245471676588e+08	1.814425966835845312e+13	8.547719132268073242e+12	1.641443908741327524e+09	6.559390957479025126e+08	7.198318682675839844e+11	4.752020797504366455e+11	1.075884058552235718e+12
1.600000000000000000e+04	3.500000000000000000e+00	-6.989700043360187465e-01	3.063046874951440048e+10	8.684476687261074829e+10	1.085672104181918335e+10	4.060790928012783813e+11	8.087723869593743896e+11	3.332968446390011230e+12	1.420612984668852051e+12	2.947124982459233887e+12	3.162062514300691895e+12	1.576098476672302490e+12	2.384493819303870605e+12	3.264409043852120117e+12	3.458107522647355957e+12	1.408039926344172119e+12	9.889849746989770508e+11	4.467364497642604980e+11	1.773120643987625244e+12	2.107647104056794922e+12	4.731106614111505737e+11	9.275220283552840576e+11	9.416452068246978760e+11	2.151799606483922119e+11	2.969322577432203369e+11	2.317107923431249512e+12	4.831152115672011108e+11	9.375911659736014404e+11	3.284274425469228516e+12	2.709457869201101685e+11	3.201201808126925781e+12	3.546602834090994629e+12	1.828482969427785156e+12	9.648639090174075928e+11	4.256858414269556274e+11	2.536511817356750793e+11	2.022366835808557510e+09	5.877978409976158142e+08	1.853602922206744531e+13	8.143656551927577148e+12	1.619424308392072916e+09	6.469735156391930580e+08	7.060681642858760986e+11	4.660140691334237671e+11	1.055004899349821167e+12
1.600000000000000000e+04	3.500000000000000000e+00	-3.010299956639811980e-01	3.093145601375136185e+10	8.781681662617250061e+10	1.095018562458084869e+10	4.120089253107880249e+11	8.220354109107672119e+11	3.420719423985576660e+12	1.446453501320875977e+12	3.008627674800795898e+12	3.228698174577906738e+12	1.605271024850127197e+12	2.430632688204836914e+12	3.360089795860753418e+12	3.531248905725016113e+12	1.433746632450697021e+12	1.006819043542927490e+12	4.533707552874918823e+11	1.808470394765856445e+12	2.148422430601746826e+12	4.801915026504986572e+11	9.430418978581046143e+11	9.580310563250692139e+11	2.178816917958942566e+11	3.009453106513054199e+11	2.362616299085278320e+12	4.903658278936688843e+11	9.532666252144676514e+11	3.374740487231448242e+12	2.745413919723320618e+11	3.293309006992114258e+12	3.629798735366013184e+12	1.863101262067025879e+12	9.811961323980552979e+11	4.319491031851419067e+11	2.569617021334846802e+11	2.036859600880859375e+09	5.915123374158618450e+08	1.859675114845862109e+13	8.321552188030459961e+12	1.630707868269509315e+09	6.510960051317913532e+08	7.176213793641916504e+11	4.730479906019936523e+11	1.073676336897553345e+12
1.600000000000000000e+04	3.500000000000000000e+00	0.000000000000000000e+00	3.131392169825333786e+10	8.902963137566242981e+10	1.107585358732986641e+10	4.193399256760169067e+11	8.381895591327038574e+11	3.529986210935930664e+12	1.477358293628639160e+12	3.082757282421686035e+12	3.308987466448447754e+12	1.640220451962354736e+12	2.486129833497668945e+12	3.480925067011416016e+12	3.619177225622219238e+12	1.464536299591900635e+12	1.028393441252027588e+12	4.615239305671127930e+11	1.851294998802410400e+12	2.197252175841317383e+12	4.889155371260605469e+11	9.618985449318516846e+11	9.778633951595574951e+11	2.211804845528643188e+11	3.058926190595946655e+11	2.417147742189095703e+12	4.992945343713624268e+11	9.723211041260806885e+11	3.488105352066856445e+12	2.789622076568548584e+11	3.409515291161285156e+12	3.731325870354149902e+12	1.904600415939410889e+12	1.000993349790542236e+12	4.396852896401784668e+11	2.610211552118114014e+11	2.058199540571563482e+09	5.974486440702968836e+08	1.866615180054541406e+13	8.556318736689503906e+12	1.647586958517769575e+09	6.576477870976877213e+08	7.316654833188785400e+11	4.816680439499982910e+11	1.096211030969583252e+12
1.600000000000000000e+04	3.500000000000000000e+00	3.010299956639811980e-01	3.185642363057404709e+10	9.075815205822077942e+10	1.125051525627967453e+10	4.298344233794224854e+11	8.612320819423728027e+11	3.686157082383668457e+12	1.520821137014964111e+12	3.188080187590728516e+12	3.423041089910229492e+12	1.689542506492294922e+12	2.565204130593038574e+12	3.654279120111850098e+12	3.744027271537673828e+12	1.507892879937474609e+12	1.059036979384735229e+12	4.731794436805062256e+11	1.912116498072069336e+12	2.266274710969144531e+12	5.013973800595608521e+11	9.887597519912083740e+11	1.006040843746672974e+12	2.258863005497430725e+11	3.129707888727944336e+11	2.494324976462575684e+12	5.120683308854235229e+11	9.994777763492991943e+11	3.650348376079960938e+12	2.852826601880245972e+11	3.576176540486358398e+12	3.875708405246270508e+12	1.963289966726762451e+12	1.029139203048161255e+12	4.507589268162351074e+11	2.668213174835257263e+11	2.086486020888314724e+09	6.049026411552881002e+08	1.869437546948369922e+13	8.895320831552894531e+12	1.669761929216010332e+09	6.659066884299919605e+08	7.516306726209801025e+11	4.939856750211948242e+11	1.128183728778878662e+12
1.600000000000000000e+04	3.750000000000000000e+00	-1.000000000000000000e+00	3.045964155000146103e+10	8.629445933290219116e+10	1.079799358672763252e+10	4.030804614629598999e+11	8.020803247542410889e+11	3.238614317411226074e+12	1.408642807137359619e+12	2.903441225007254883e+12	3.113842310358715820e+12	1.561667379122596924e+12	2.365096770459989746e+12	3.184971343854558105e+12	3.411076242922635742e+12	1.396256905655757080e+12	9.791605444548120117e+11	4.430195097323792725e+11	1.752312090069006348e+12	2.087249765032834473e+12	4.696283492037927856e+11	9.196571985249873047e+11	9.334379303531662598e+11	2.134018440563374023e+11	2.940488903600423584e+11	2.293200351123072266e+12	4.795493545779807129e+11	9.295631432463969727e+11	3.191195443861886719e+12	2.683467968785335999e+11	3.118371706462575195e+12	3.443053392534765625e+12	1.811619083139290771e+12	9.567425172714381104e+11	4.225665114453935547e+11	2.511684276670295410e+11	2.011555652964476585e+09	5.845852215376741886e+08	1.864061242126696094e+13	8.007885135731595703e+12	1.610771336023902178e+09	6.434454591878081560e+08	7.002602793172326660e+11	4.621399572693822021e+11	1.045689102708703979e+12
1.600000000000000000e+04	3.750000000000000000e+00	-6.989700043360187465e-01	3.060089686250682068e+10	8.674874054485136414e+10	1.084300829735401344e+10	4.058411189806922607e+11	8.082839312714664307e+11	3.279276787322988281e+12	1.420767982676941650e+12	2.932241005835940430e+12	3.145044654982553223e+12	1.575354464221019775e+12	2.386830882110588867e+12	3.229432387530241211e+12	3.445387835021707031e+12	1.408300134336099121e+12	9.875127131580083008e+11	4.461143835771374512e+11	1.768866071587238525e+12	2.106403268556963867e+12	4.729287518317032471e+11	9.269203426239100342e+11	9.411133693947626953e+11	2.146578423634237366e+11	2.959156738813035889e+11	2.314578843100863281e+12	4.829300758130007935e+11	9.368978483003488770e+11	3.233121151067202637e+12	2.700186479852709656e+11	3.161118024760860840e+12	3.481593410444431152e+12	1.827873576660503418e+12	9.643877671467772217e+11	4.254834209772962036e+11	2.527072916401165466e+11	2.018936894377470970e+09	5.865972143397742510e+08	1.870553023671414062e+13	8.086731577172572266e+12	1.616584285126081944e+09	6.456683669363636971e+08	7.056640114493166504e+11	4.654227768250290527e+11	1.054441259604025879e+12
1.600000000000000000e+04	3.750000000000000000e+00	-3.010299956639811980e-01	3.091131781634472656e+10	8.774372187443800354e+10	1.094217069168099213e+10	4.118903759333932495e+11	8.217573967257092285e+11	3.368186595449148926e+12	1.446825242890361328e+12	2.994180714114922852e+12	3.212136334134364746e+12	1.604775308362391357e+12	2.433482018132670410e+12	3.327344882777844727e+12	3.519112616562286133e+12	1.434211229766369873e+12	1.005553664258775391e+12	4.528718881608503418e+11	1.804612776127264404e+12	2.147510284384971924e+12	4.801477217813294678e+11	9.426712609332554932e+11	9.577074582244566650e+11	2.173947911171647644e+11	2.999985254865957642e+11	2.360456617777251465e+12	4.903220137923359985e+11	9.528084768452237549e+11	3.325085503960994629e+12	2.736721694923366699e+11	3.255214408613719727e+12	3.564992694095341797e+12	1.862792401477434814e+12	9.809459609243039551e+11	4.318722972472768555e+11	2.560666331501025696e+11	2.035099082452947617e+09	5.909488047276479006e+08	1.882461976921934766e+13	8.270933579832957031e+12	1.629288099785446882e+09	6.504799997824579477e+08	7.173864712438919678e+11	4.725794154519230957e+11	1.073328827206685547e+12
1.600000000000000000e+04	3.750000000000000000e+00	0.000000000000000000e+00	3.128638115354009628e+10	8.894347364140487671e+10	1.106235250542778778e+10	4.191853215369080811e+11	8.378814474854772949e+11	3.475553697059056641e+12	1.477575284100033691e+12	3.067786672150500977e+12	3.291854853045413086e+12	1.639562823457627686e+12	2.488876162352488770e+12	3.446390039917940918e+12	3.606649462037212891e+12	1.464833483301057861e+12	1.027031546846842163e+12	4.609968117172817383e+11	1.847181493781621826e+12	2.196120989400421875e+12	4.888401020308762817e+11	9.614904040618691406e+11	9.774717367288144531e+11	2.206764329797540283e+11	3.049158694674996948e+11	2.414747119748792480e+12	4.992203070687275391e+11	9.718267012625985107e+11	3.436474329524540527e+12	2.780676708573988647e+11	3.369576595085563477e+12	3.664704896879019531e+12	1.904115861855340088e+12	1.000693284220146729e+12	4.395739606127390137e+11	2.601037959418269653e+11	2.054570978728291988e+09	5.961157453672559261e+08	1.893757580561594531e+13	8.502896669110054688e+12	1.644563399589642763e+09	6.562002001390793324e+08	7.313821473611822510e+11	4.811731736595913086e+11	1.095781583220195312e+12
