# teff	logg	feh	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	SkyMapper_u	SkyMapper_v	SkyMapper_g	SkyMapper_r	SkyMapper_i	SkyMapper_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
2.200000000000000000e+03	4.000000000000000000e+00	0.000000000000000000e+00	6.718687023653055429e+08	9.526908643331614733e+08	3.919895921198521852e+08	3.266835412056832314e+08	8.174684482277698815e+07	3.341318034640502185e+06	2.317204914264388755e+07	1.777084788885153830e+07	1.344621120871185698e+07	2.589735113604456559e+07	2.507575068402365968e+07	1.994287765541229863e+06	1.339003406343264505e+07	1.970312659871111810e+07	1.996560115452194512e+08	3.574364535734359622e+08	2.561177698181054369e+07	2.528745515432383120e+07	2.475441606883964539e+08	3.536054851841650903e+07	1.226457826260696352e+08	8.235590144613080025e+08	5.524210810758417845e+08	2.510177622816802934e+07	2.376007566103358865e+08	3.396106380323879421e+07	2.426198378509053495e+06	6.283313567520291805e+08	2.216983232483755797e+06	5.487785252548751421e+06	2.334820619564485177e+07	3.641667049240502715e+07	3.037195876199936271e+08	6.803159333555561304e+08	1.101353802006966323e+08	4.302387246868047118e+07	1.887893366200472933e-07	2.607773696015408760e+01	1.048617223800250739e+08	4.738075955014453828e+07	1.838979942669679224e+08	3.823204927595660686e+08	1.246502940645102113e+08
2.200000000000000000e+03	4.000000000000000000e+00	2.500000000000000000e-01	6.860030720795296431e+08	9.983640904073179960e+08	3.973469265807435513e+08	2.902954205933670402e+08	7.006547978063510358e+07	3.348326425268318038e+06	1.850550607357607037e+07	1.600650867486060224e+07	1.235192139480594546e+07	2.108575501360122114e+07	2.145246570771285892e+07	1.965731525574484142e+06	1.305394003138075583e+07	1.510969405273467675e+07	1.849156238238933980e+08	3.356017273388502002e+08	2.128870985881463066e+07	2.096887442692554370e+07	2.138019258694602549e+08	2.951867016569336504e+07	1.046963818738231063e+08	8.265598334239958525e+08	5.310005673229097128e+08	2.119382847419650108e+07	2.049087302595241964e+08	2.798937442534523085e+07	2.412679575527154375e+06	6.131908588830940723e+08	2.201124442225278355e+06	5.534386702767227776e+06	1.917004954059984908e+07	3.063896557575452328e+07	2.680180259173717499e+08	6.711412509497642517e+08	1.090422800485725999e+08	4.250746386978403479e+07	9.021485733413210583e-08	1.906751371012875040e+01	1.055332383925435841e+08	4.690857011265037954e+07	1.633799645023192465e+08	3.656320538232077360e+08	1.098673642186523974e+08
2.200000000000000000e+03	4.000000000000000000e+00	5.000000000000000000e-01	6.895180220135962963e+08	1.036150246426137924e+09	3.975899014623136520e+08	2.939316742300896049e+08	7.557335505936013162e+07	3.452623151831253432e+06	2.110806925619086623e+07	1.587781486254042573e+07	1.216774309621723741e+07	2.309000676551825181e+07	2.086220601883032545e+07	1.992600314602338942e+06	1.301777426048424095e+07	1.812081887896382436e+07	1.894432154764671326e+08	3.418081634275970459e+08	2.387829943840979785e+07	2.134372952457045764e+07	2.140051215591043234e+08	3.621003467740418017e+07	1.076331544865314513e+08	8.382247899644186497e+08	5.429214694776301384e+08	2.111928338760021329e+07	2.057351239353906810e+08	3.467259926807936281e+07	2.470493976321863011e+06	6.242809138094524145e+08	2.247118485730637331e+06	5.740767920687600039e+06	2.053835582320151106e+07	3.670096669165483862e+07	2.713172131121212244e+08	6.829234272989854813e+08	1.070542257044713795e+08	4.122279929867327213e+07	5.354539944255374310e-08	1.377058450440652670e+01	1.051488754723323435e+08	4.551123723773387820e+07	1.674921064194392562e+08	3.730899145101072192e+08	1.133476527973818630e+08
2.200000000000000000e+03	4.000000000000000000e+00	7.500000000000000000e-01	6.912685717714638710e+08	1.077889106685607910e+09	3.973240059376963973e+08	2.726372899557696581e+08	7.012014617050807178e+07	3.823572966276785824e+06	1.885115604599294439e+07	1.528671069905049726e+07	1.202523858009286784e+07	2.069150809841714054e+07	1.891756420928015932e+07	2.167803850191188976e+06	1.360205082496454194e+07	1.543224544392394647e+07	1.816003951936869919e+08	3.296785050163236856e+08	2.191660666480397061e+07	1.910544428374928236e+07	1.958876871232482493e+08	3.403286304534740001e+07	9.853768167475871742e+07	8.408959247349398136e+08	5.293839901447700858e+08	1.921290041143646836e+07	1.883352541647822857e+08	3.231290676331742480e+07	2.737179344639756717e+06	6.149093915240952969e+08	2.474167551370743662e+06	6.343095346688038670e+06	1.843325511885198578e+07	3.451150626903048158e+07	2.508972671236575842e+08	6.788710642354996204e+08	1.056498005633191019e+08	3.983932276987940818e+07	3.248356525845362650e-08	1.352577308125682087e+01	1.048762151606934518e+08	4.392613742957609147e+07	1.558479871923235357e+08	3.644652537403100133e+08	1.052847297356467098e+08
2.200000000000000000e+03	4.000000000000000000e+00	1.000000000000000000e+00	6.825266696040680408e+08	1.106810201218747854e+09	3.918847726727792025e+08	2.978392141386989355e+08	8.462077786633995175e+07	4.280633811866842210e+06	2.474590694444818050e+07	1.654603177925610915e+07	1.300005566797295213e+07	2.579676675582693890e+07	2.040398325414726883e+07	2.355784282791828271e+06	1.467108428899262846e+07	2.141745559256593511e+07	1.971243989872190356e+08	3.524581464009762406e+08	2.787911152284527197e+07	2.180576391988349333e+07	2.163259265797249377e+08	4.668906890003784001e+07	1.130565497718137354e+08	8.623387838274906874e+08	5.610440362579591274e+08	2.126296538569270447e+07	2.087819411404373050e+08	4.485507162685527653e+07	3.045142292052497622e+06	6.431640564670102596e+08	2.726841034565139096e+06	7.140675913918090984e+06	2.245961917273128778e+07	4.643234767684668303e+07	2.753476572107788324e+08	7.065432641543743610e+08	1.033688200862491131e+08	3.800282594278553128e+07	1.855944518877901434e-08	1.170005307092923807e+01	1.036071274867486209e+08	4.177061530448026955e+07	1.734841683873468339e+08	3.867746909180421829e+08	1.186286424585602283e+08
2.200000000000000000e+03	4.000000000000000000e+00	-2.500000000000000000e-01	6.520745722561073303e+08	9.092319353380930424e+08	3.842450854737111330e+08	3.687471771945025921e+08	9.707656662930004299e+07	3.527168096330901142e+06	2.939286034589603171e+07	2.025577381699395180e+07	1.521907679568713531e+07	3.200403845494396612e+07	2.987495996734626219e+07	2.147151032958551776e+06	1.446337207736733556e+07	2.609182189088549465e+07	2.176524009193801284e+08	3.834894064716534019e+08	3.128462325789433718e+07	3.093521894077485800e+07	2.892107328403676152e+08	4.325050420188365132e+07	1.452891647843761444e+08	8.193904792988575697e+08	5.754325043770772219e+08	3.015647252318199351e+07	2.781838104353317618e+08	4.161124983676584810e+07	2.590025579096852802e+06	6.441722999064340591e+08	2.369590115607196465e+06	5.736115356713954359e+06	2.872758265317878500e+07	4.476015064578334242e+07	3.454299055850462914e+08	6.902140364333208799e+08	1.113666558834176213e+08	4.347361863482734561e+07	3.398649986856456942e-07	4.047543903512499242e+01	1.038329915247816145e+08	4.769480358300116658e+07	2.085328793880805969e+08	4.024178743057954907e+08	1.427690726021903455e+08
2.200000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	6.270736105890158415e+08	8.686303473585948944e+08	3.742574637025758624e+08	4.178096902976265550e+08	1.164887460043698400e+08	3.934371281630873214e+06	3.859573574577690661e+07	2.380037430013214797e+07	1.801288840614177287e+07	4.055127217600899190e+07	3.636382206685941666e+07	2.441653724308091216e+06	1.640949629367822781e+07	3.713927458731911331e+07	2.395217284148921967e+08	4.142460101021072268e+08	3.971403600794805586e+07	3.839308622739680856e+07	3.350317109045881033e+08	5.582329054096990079e+07	1.720357436408520937e+08	8.157249760083292723e+08	6.050385765093826056e+08	3.636491459904719889e+07	3.230317732325647473e+08	5.413786869797109812e+07	2.929236325957600493e+06	6.648052135791312456e+08	2.678069302838550415e+06	6.318020799724686891e+06	3.635099855636457354e+07	5.712498752868220210e+07	3.939344459709612131e+08	7.041198644076595306e+08	1.121107682724807113e+08	4.370099042521875352e+07	7.140701719042815476e-07	7.095473838571227532e+01	1.021141473325939626e+08	4.771450877544160932e+07	2.379594062969051898e+08	4.269428267526317835e+08	1.647478870011670291e+08
2.200000000000000000e+03	4.250000000000000000e+00	0.000000000000000000e+00	6.843972172716379166e+08	9.640255807245376110e+08	3.956681671990150213e+08	3.239251826348868608e+08	8.017294303849135339e+07	2.417026778178907000e+06	2.198268117738848925e+07	1.578317254486345127e+07	1.140536967062470503e+07	2.434871146264032274e+07	2.376018271031051502e+07	1.437634641172160627e+06	1.052892385159692541e+07	1.932136738272362575e+07	1.974806895224095285e+08	3.548260313335031271e+08	2.433639921660510451e+07	2.334565179270797595e+07	2.438236328330503702e+08	3.483028917114607990e+07	1.204640916880547106e+08	8.232596654039384127e+08	5.496203248379548788e+08	2.283722134861173853e+07	2.338172167087211609e+08	3.364269982846477628e+07	1.700518265134233050e+06	6.262532987688401937e+08	1.574905792517738882e+06	4.106013747260115575e+06	2.179807505178519338e+07	3.560084723853265494e+07	3.011111571103920341e+08	6.765049263674665689e+08	1.096807633180992901e+08	4.202764851249340922e+07	2.283671974387342900e-07	1.845664635841184165e+01	1.051980364513396174e+08	4.647037656450942159e+07	1.820483801690467596e+08	3.798120319859665036e+08	1.227696531205587387e+08
2.200000000000000000e+03	4.250000000000000000e+00	2.500000000000000000e-01	6.961302810430264473e+08	1.003905997794913292e+09	4.002557328049687147e+08	2.946145795296936035e+08	7.246424991409274936e+07	2.417373946524382569e+06	1.910395034451188520e+07	1.439503363019588217e+07	1.058418205952401273e+07	2.113878737637555227e+07	2.059245038598180935e+07	1.409481536843673559e+06	1.036197395241583511e+07	1.653303982457052357e+07	1.864439861339989901e+08	3.380051536678308249e+08	2.162753330846863613e+07	2.018935397901016101e+07	2.168185766681386232e+08	3.205698630054979399e+07	1.068798614889403731e+08	8.257504459448051453e+08	5.326431974299141169e+08	1.990287935538745672e+07	2.078723422766433954e+08	3.050156315150872245e+07	1.686878398033541860e+06	6.142014878030532598e+08	1.556101083499617409e+06	4.136227146605135873e+06	1.893306019089056179e+07	3.290779753645667806e+07	2.723922449487872124e+08	6.691781787679969072e+08	1.084822571842170805e+08	4.140250917710470408e+07	1.134495304906837139e-07	1.481975566590969429e+01	1.056772469646865278e+08	4.587997323157859594e+07	1.665697139917792678e+08	3.671207453336135149e+08	1.118451952507947981e+08
2.200000000000000000e+03	4.250000000000000000e+00	5.000000000000000000e-01	6.976666633186078072e+08	1.035917927919476986e+09	4.001828732235052586e+08	3.034555193770198226e+08	8.206321967276808619e+07	2.486675799492557067e+06	2.328009943183835223e+07	1.454158494753137417e+07	1.055776718703258596e+07	2.458483316003307700e+07	2.057168396714943275e+07	1.423861201918653678e+06	1.032646229201827571e+07	2.098777981335331500e+07	1.942069280720118284e+08	3.483696406044173837e+08	2.593611045195094123e+07	2.131046981665287167e+07	2.218598791041492820e+08	4.271514136051173508e+07	1.136747976652690023e+08	8.360473934854812622e+08	5.486547287165478468e+08	2.041518538801620156e+07	2.135514214905307889e+08	4.109953304571632296e+07	1.721967080022424227e+06	6.280209666046984196e+08	1.582721617144709220e+06	4.281739192033073865e+06	2.143415336831986159e+07	4.263664134286454320e+07	2.809750209341212511e+08	6.826496185628429651e+08	1.067910523265935481e+08	4.027347066304638237e+07	6.487319022953409901e-08	1.020257770373714656e+01	1.053420023734012991e+08	4.464239065436200798e+07	1.750101114419158697e+08	3.780468317451075315e+08	1.187297793623505235e+08
2.200000000000000000e+03	4.250000000000000000e+00	7.500000000000000000e-01	6.998764574083263874e+08	1.076034383643200159e+09	4.003164550571486950e+08	2.749274561971515417e+08	7.156169072399045527e+07	2.823028971741795540e+06	1.909147710721068829e+07	1.395228064862278663e+07	1.047869322956852987e+07	2.066693145855740458e+07	1.845729538195679709e+07	1.604234645648540929e+06	1.111602402116889879e+07	1.611500946843883023e+07	1.821767486520662308e+08	3.305415402231579423e+08	2.195795411525061354e+07	1.861277487770734727e+07	1.980822445145277381e+08	3.541939816379845887e+07	9.994996143293558061e+07	8.378396353664308786e+08	5.283216270440253019e+08	1.838805343934110552e+07	1.905060001889121532e+08	3.363256148920045793e+07	1.963652568394867703e+06	6.135099328914452791e+08	1.797861077430619858e+06	4.832728807959974743e+06	1.821383070534507558e+07	3.578705875545215607e+07	2.533777564278298914e+08	6.749857202700870037e+08	1.053395500596705824e+08	3.898416361363144964e+07	3.987739939776269343e-08	1.079596481625751814e+01	1.050706135474964082e+08	4.314310693357696384e+07	1.578242846614362001e+08	3.643589606205170155e+08	1.065031435382255167e+08
2.200000000000000000e+03	4.250000000000000000e+00	1.000000000000000000e+00	6.905063360961512327e+08	1.098757661631463766e+09	3.956421042084695101e+08	3.006192001764218211e+08	8.696882777462531626e+07	3.138832905672131572e+06	2.532232978745014966e+07	1.510357413801141270e+07	1.133342171234628186e+07	2.602804143673018739e+07	1.993926997799455374e+07	1.738427043590927264e+06	1.195687939379936084e+07	2.270384874106819555e+07	1.979331088119598031e+08	3.532981590374776721e+08	2.834976224282183498e+07	2.134368948542208597e+07	2.186597668394500911e+08	4.936862856828837842e+07	1.150720411447374076e+08	8.564655569537452459e+08	5.594006494381713867e+08	2.034959722704618424e+07	2.112045835906659067e+08	4.751548265054661781e+07	2.172078411296737380e+06	6.405900681526838541e+08	1.971854993390111020e+06	5.396157704967831261e+06	2.241552672531391680e+07	4.873312674929074943e+07	2.784577693303826451e+08	7.009539093753597736e+08	1.039721277909048945e+08	3.756845609379661828e+07	2.230967848302232076e-08	1.032634310032158176e+01	1.042824969137749970e+08	4.144264283449394256e+07	1.761230227585917115e+08	3.863850456196966171e+08	1.203927590608181655e+08
2.200000000000000000e+03	4.250000000000000000e+00	-2.500000000000000000e-01	6.653916958649780750e+08	9.246064264124095440e+08	3.876730187855641842e+08	3.631603852914559841e+08	9.370312874929739535e+07	2.569240970141550526e+06	2.735895395634739101e+07	1.808868281661716849e+07	1.290739617313973233e+07	2.988645689142205939e+07	2.855902037365279347e+07	1.567109434678632533e+06	1.134723205276756920e+07	2.471481376687442511e+07	2.142028440256031454e+08	3.794446496945829988e+08	2.929859119228601828e+07	2.867068218006378785e+07	2.821966299101620317e+08	4.129358111894539744e+07	1.410230654261630774e+08	8.212267232298389673e+08	5.730154047407400608e+08	2.770357434287621826e+07	2.711952956630856395e+08	3.986737904567504674e+07	1.833724672894157702e+06	6.427881955262507200e+08	1.703481237911057891e+06	4.308425318198283203e+06	2.666125698351486772e+07	4.255467042448081076e+07	3.399175108511838317e+08	6.875691350594718456e+08	1.105074592028971314e+08	4.242211777086576819e+07	3.969377496138643049e-07	2.698337992720622580e+01	1.040268192315492332e+08	4.673139173947498202e+07	2.046083781000097692e+08	3.989784821458348632e+08	1.393282875442520976e+08
2.200000000000000000e+03	4.250000000000000000e+00	-5.000000000000000000e-01	6.402354042282980680e+08	8.848741962115286589e+08	3.777779515378298163e+08	4.114866272043572664e+08	1.120354082218107581e+08	2.883234086201463826e+06	3.496935845708109438e+07	2.116955218827129528e+07	1.542594710701028630e+07	3.687064861905151606e+07	3.431824835352686048e+07	1.790779353893415304e+06	1.320906814080486819e+07	3.426135144883135706e+07	2.352617234932693839e+08	4.097091796333734393e+08	3.658795198515549302e+07	3.474437060193251073e+07	3.266396401722141504e+08	5.297935071487873048e+07	1.665650327873322666e+08	8.181803943930183649e+08	6.035170565072615147e+08	3.263853949962511286e+07	3.145574860449762940e+08	5.129916931928102672e+07	2.087087608778530732e+06	6.642204236715495586e+08	1.936743120130347321e+06	4.778874373918941244e+06	3.295334888008377329e+07	5.409374053422497213e+07	3.874332168385933042e+08	7.025072696287534237e+08	1.114026500072906911e+08	4.292053152250867337e+07	7.774771036017112655e-07	4.821564270149085019e+01	1.024632956412342489e+08	4.703068764440360665e+07	2.330475946434480250e+08	4.232368221050143838e+08	1.601918499554105401e+08
2.200000000000000000e+03	4.500000000000000000e+00	0.000000000000000000e+00	7.004993965013273954e+08	9.763544491372501850e+08	4.004307579668713212e+08	3.166012284344114065e+08	7.728946536605875194e+07	1.700763737831456587e+06	2.021485107538004965e+07	1.369837886881179921e+07	9.474744498423375189e+06	2.210665946718260273e+07	2.187397721809255332e+07	9.956154037435540231e+05	8.065582896718791686e+06	1.859403857360545918e+07	1.931775363529348671e+08	3.489233091639302969e+08	2.266393054093792289e+07	2.078450097381855175e+07	2.355198301167471409e+08	3.406747021097207814e+07	1.160630304521071166e+08	8.220270264712623358e+08	5.424836354976758957e+08	1.996750225307056308e+07	2.256643456746359169e+08	3.308199679101025686e+07	1.152159321032416774e+06	6.206421919837092161e+08	1.077587046310087200e+06	3.001392254947209265e+06	1.966210441067089140e+07	3.432792037082847953e+07	2.940442930987845063e+08	6.689942220115412474e+08	1.093551357736108154e+08	4.089375961615262926e+07	2.942845443676275768e-07	1.348115930291719344e+01	1.058198932356737703e+08	4.541604544062839448e+07	1.776637053263429999e+08	3.743469092830982208e+08	1.190169819652992487e+08
2.200000000000000000e+03	4.500000000000000000e+00	2.500000000000000000e-01	7.091733957295771837e+08	1.009210562367760181e+09	4.041272665741487145e+08	3.030269652834050059e+08	7.942047801217386127e+07	1.688983525751020061e+06	2.120476646517622098e+07	1.313765096665068343e+07	9.049396444510919973e+06	2.263819495104869828e+07	2.019220667935601622e+07	9.672075117569252616e+05	7.950979384160302579e+06	1.902773560611942783e+07	1.911034154626470208e+08	3.442746526574833393e+08	2.369962275905090943e+07	2.022220964032766968e+07	2.251040358997579813e+08	3.881300896445351839e+07	1.133398593483930975e+08	8.245738821726951599e+08	5.358786473498622775e+08	1.936018103626718745e+07	2.162694841199104488e+08	3.702074158229894936e+07	1.132405293889365857e+06	6.164594172366162539e+08	1.053858249467393849e+06	3.009071733287586831e+06	1.975784858456990495e+07	3.918411828661770374e+07	2.813348374731789231e+08	6.673579383497462273e+08	1.079562222076401711e+08	4.016421450937517732e+07	1.500599590527671799e-07	1.194024524855457869e+01	1.060027509294681549e+08	4.471304473794785142e+07	1.738693419647835493e+08	3.717736388209079504e+08	1.172168779744335562e+08
2.200000000000000000e+03	4.500000000000000000e+00	5.000000000000000000e-01	7.101611414208049774e+08	1.038387011396062016e+09	4.044402282922817469e+08	3.017268249151117802e+08	8.248982762785463035e+07	1.780573221408226527e+06	2.300644075275002420e+07	1.300214563124795258e+07	8.979047697223823518e+06	2.388796567757558450e+07	1.956310971218829229e+07	9.972470299617276760e+05	7.983248718485865742e+06	2.156009130796123296e+07	1.929976303586213887e+08	3.464824591287630200e+08	2.560152334898399189e+07	2.016822207064874470e+07	2.200184122345657647e+08	4.414619981963332742e+07	1.132665468304819614e+08	8.321775195016555786e+08	5.441222911119159460e+08	1.889351140472557396e+07	2.118222776981774867e+08	4.254245845126815140e+07	1.190152767235728214e+06	6.239547497527329922e+08	1.097542079060166609e+06	3.177639170266469009e+06	2.060240072873980924e+07	4.376448192665147781e+07	2.796703613836351633e+08	6.758868053059456348e+08	1.066704818299790472e+08	3.935130347019925714e+07	8.201323792083297649e-08	9.464928642756083477e+00	1.058052597516372055e+08	4.380541883674634993e+07	1.749548991978439987e+08	3.756055674934872985e+08	1.183931259841113985e+08
2.200000000000000000e+03	4.500000000000000000e+00	7.500000000000000000e-01	7.134392695617536306e+08	1.077896032954877615e+09	4.056832220327266455e+08	2.772451095011917353e+08	7.293100072775648534e+07	2.035251169098103186e+06	1.923567438179983571e+07	1.276713992620167322e+07	9.096120216153191403e+06	2.061687695704990625e+07	1.802781781397050247e+07	1.143160309355106438e+06	8.890418371622219682e+06	1.672472056088801287e+07	1.826399027229257524e+08	3.312455262913769484e+08	2.197396271869546548e+07	1.819840544145810977e+07	2.004015845311968327e+08	3.673529654738020152e+07	1.014118030138291717e+08	8.345379109384057522e+08	5.264522665877425075e+08	1.767134783244547993e+07	1.927914057233820856e+08	3.484637314849253744e+07	1.367298873469631188e+06	6.114802583412365913e+08	1.263196902384337038e+06	3.610750708123018034e+06	1.797354722046439350e+07	3.700443564883596450e+07	2.559490045890930891e+08	6.698696218283298016e+08	1.057245884617187381e+08	3.828985124454095215e+07	5.519512878752859818e-08	8.992371716782701085e+00	1.058158908205233514e+08	4.256652765125175565e+07	1.598041512934349477e+08	3.639188085221753120e+08	1.077142909358948767e+08
2.200000000000000000e+03	4.500000000000000000e+00	1.000000000000000000e+00	7.004952781537147760e+08	1.093382957883167744e+09	3.996845667166822553e+08	3.028437862613429427e+08	8.972521047025313973e+07	2.269135352487056982e+06	2.580177167120516673e+07	1.375608820033248700e+07	9.852049646276641637e+06	2.608157844394661486e+07	1.942573979002925381e+07	1.248801014000846772e+06	9.528364796772155911e+06	2.391417300364461541e+07	1.988425301901771426e+08	3.543031875841231346e+08	2.883182433557537571e+07	2.080517858636317030e+07	2.210811791705766022e+08	5.249642439012036473e+07	1.173033725058878958e+08	8.511029559305415154e+08	5.572658019008562565e+08	1.936875692731984705e+07	2.137920762147886455e+08	5.054992508482824266e+07	1.520414497369806282e+06	6.379513132873363495e+08	1.392939139912388055e+06	4.032813348888576962e+06	2.221557732043100893e+07	5.149495857285809517e+07	2.812760277339583635e+08	6.949229744742302895e+08	1.042436814977765679e+08	3.694534706507478654e+07	2.796029409229872980e-08	9.529884767476458407e+00	1.048202517374688238e+08	4.092944662073133141e+07	1.789915826796522737e+08	3.861069354068993330e+08	1.223083418678555787e+08
2.200000000000000000e+03	4.500000000000000000e+00	-2.500000000000000000e-01	6.821036457567940950e+08	9.396435108043138981e+08	3.919329421911421418e+08	3.562542509817724228e+08	9.015495989226478338e+07	1.806647109249985311e+06	2.517913928284501284e+07	1.591118680332407355e+07	1.067060119608707912e+07	2.759803474303565919e+07	2.687271643001992255e+07	1.086913824815635569e+06	8.477374489180102944e+06	2.313186217312305793e+07	2.099585477467505634e+08	3.740290756684454679e+08	2.719701644097639993e+07	2.622262411476399377e+07	2.739169651077744365e+08	3.934551830520604551e+07	1.361874366851795912e+08	8.196848341763545275e+08	5.686947376799688339e+08	2.510602236105238646e+07	2.630262241712770760e+08	3.808665018718860298e+07	1.245135673956991173e+06	6.388367090666496754e+08	1.168683418093109736e+06	3.138419539861689787e+06	2.441947909014456719e+07	4.042188723628482968e+07	3.329921959617035389e+08	6.813984901247218847e+08	1.100868583648632914e+08	4.136139252682425082e+07	4.870896096729046393e-07	1.848218316508724968e+01	1.046745938569570035e+08	4.575610543258689344e+07	1.999840403116679192e+08	3.939051505914129615e+08	1.353960766470679343e+08
2.200000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	6.571203239978320599e+08	9.020565020282361507e+08	3.816017264217771888e+08	4.009124550708656311e+08	1.057497386512272060e+08	2.024959431876334595e+06	3.084012886101475358e+07	1.837616675579374656e+07	1.272563575576178357e+07	3.278969462760386989e+07	3.167131102445896342e+07	1.240700579766747309e+06	1.001536119064086117e+07	3.061251284635167941e+07	2.286348536532595754e+08	4.015146289674330950e+08	3.293358147883380577e+07	3.078283317644690722e+07	3.140378363897064924e+08	4.889780451458646357e+07	1.586797112240123153e+08	8.169504474685050249e+08	5.977519249581520557e+08	2.873213860322753713e+07	3.019766700267122388e+08	4.742064320476181805e+07	1.414826694027619669e+06	6.592406248254868984e+08	1.327931320392839611e+06	3.481713215539461933e+06	2.915344780155010149e+07	4.976681298009328544e+07	3.766141425993340015e+08	6.958666237412205935e+08	1.110354481702241302e+08	4.203703320293667167e+07	8.812413885644113261e-07	3.102547225089680083e+01	1.032103809728220552e+08	4.624149452093156427e+07	2.252992298637070358e+08	4.159561934434227347e+08	1.536191017741182148e+08
2.200000000000000000e+03	4.750000000000000000e+00	0.000000000000000000e+00	7.199002183114330769e+08	9.883339805820373297e+08	4.061699522267543077e+08	3.076235934211298823e+08	7.392146907632154226e+07	1.194044693987294799e+06	1.824877218306196108e+07	1.169220652988847159e+07	7.735010488769104704e+06	1.966480844742686674e+07	1.951173044739990309e+07	6.749756901562968269e+05	6.051917912536788732e+06	1.740900974457117915e+07	1.879118129490154088e+08	3.414225965546724796e+08	2.070988283866663650e+07	1.816346536712453887e+07	2.263603315691279173e+08	3.286222015330087394e+07	1.111588503415031433e+08	8.187786836721444130e+08	5.314657231909630299e+08	1.713767862910547480e+07	2.166052323664472103e+08	3.183533495262464881e+07	7.767855590699338354e+05	6.116905066953557730e+08	7.272204864733542781e+05	2.188223538182016462e+06	1.735162029240921140e+07	3.287298130174347013e+07	2.852584508086537123e+08	6.579729096946330070e+08	1.093784410194122642e+08	3.987974526913091540e+07	3.874761462530981779e-07	9.813299807316434809e+00	1.068556288281820565e+08	4.447521318337253481e+07	1.722005720017579496e+08	3.671562261826552153e+08	1.145558908282376826e+08
2.200000000000000000e+03	4.750000000000000000e+00	2.500000000000000000e-01	7.272096143617368937e+08	1.015231752454536200e+09	4.101798998059932590e+08	3.008507298615621924e+08	7.908454986999753118e+07	1.179405339132665889e+06	2.039391618082026020e+07	1.183940094367289171e+07	7.650556215926103294e+06	2.176392757781243697e+07	1.930143941392926872e+07	6.526150711261457764e+05	6.009888979502961971e+06	1.871406800429397076e+07	1.891688677270074487e+08	3.414116025938872099e+08	2.297748144536267221e+07	1.918300682859617472e+07	2.228885018272284567e+08	3.913698840185599029e+07	1.124377137689964920e+08	8.181322623245579004e+08	5.298975635458889008e+08	1.812585014115632325e+07	2.142450521633889675e+08	3.719806338716322184e+07	7.563419379715346731e+05	6.101985395653407574e+08	7.058363694815745112e+05	2.189976682693506125e+06	1.877842651714093611e+07	3.943220746406807750e+07	2.794161255548707247e+08	6.574897262302161455e+08	1.080634728913337439e+08	3.912778807234959304e+07	2.031246309286149209e-07	9.034692947793541151e+00	1.069404486134517342e+08	4.374822535796865821e+07	1.728206747723193765e+08	3.679494845116738677e+08	1.162499403061581105e+08
2.200000000000000000e+03	4.750000000000000000e+00	5.000000000000000000e-01	7.265189379564434290e+08	1.041903574825065851e+09	4.103977011905722022e+08	2.993194662985816002e+08	8.261488239986118674e+07	1.246782684513545828e+06	2.216991898580527678e+07	1.145518212488356233e+07	7.601627752543943934e+06	2.251879316880734265e+07	1.819948838447580859e+07	6.778610416135337437e+05	6.134465707179186866e+06	2.187415595829736814e+07	1.911191505483289659e+08	3.437825325120533109e+08	2.502104485992652923e+07	1.848553301616494730e+07	2.171300013542541564e+08	4.577503919151119888e+07	1.124226197811233550e+08	8.288358752713820934e+08	5.371608875049358606e+08	1.682039578025346994e+07	2.091165927263137996e+08	4.415631197609185427e+07	7.973656824272761587e+05	6.181290371915299892e+08	7.385905791371368105e+05	2.318176213199840393e+06	1.922216882219953462e+07	4.482330575210821629e+07	2.777295109216518998e+08	6.667912946998668909e+08	1.068563721357407719e+08	3.847446863111366332e+07	1.122574621843478327e-07	7.507041078047138605e+00	1.066408177233098447e+08	4.300982772205543518e+07	1.742231229496874511e+08	3.722139231247432828e+08	1.174409713028899580e+08
