# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV
4.300000000000000000e+03	1.000000000000000000e+00	5.000000000000000000e-01	5.343002735882492065e+09	8.346261550933242798e+09	2.353405041872363567e+09	6.091370803311388493e+08	1.138164748757404327e+10	4.640886095424623489e+09	1.200562914559536743e+10	1.308010296346713638e+10	9.864019080282989502e+09	8.169476964691934586e+09	1.356076179710606575e+10	1.410946347337934875e+10	1.279498951624395752e+10	1.075708618492288399e+10	1.231493017472271538e+10	7.275729623379631042e+09	1.360335864687600517e+10	1.409165209065626526e+10	5.112052818538928032e+08	1.188821316859912491e+10	4.971827060037528276e+08	1.313526062601613849e+08	1.681004775020953161e+02	3.544165461973734200e+06
4.300000000000000000e+03	1.000000000000000000e+00	0.000000000000000000e+00	5.629445537568178177e+09	8.352373746740188599e+09	2.400765002792006016e+09	8.888556556797851324e+08	1.243098340659100723e+10	5.625672043998009682e+09	1.256680533555360794e+10	1.334465343324059486e+10	1.077701167626152229e+10	9.418971337556762695e+09	1.385720114078348351e+10	1.470580985169516945e+10	1.337436779172704124e+10	1.090282448275885963e+10	1.244322495346712494e+10	8.493596915406797409e+09	1.391172832903463936e+10	1.470484290977673721e+10	7.638625571470887661e+08	1.200964528868507385e+10	4.955644556723684072e+08	1.312711244049616754e+08	9.791304976068580856e+01	3.010396997574246023e+06
4.300000000000000000e+03	1.500000000000000000e+00	2.999999999999999889e-01	5.955091070038673401e+09	8.935877966619096756e+09	2.556005451144730568e+09	8.776821265660401583e+08	1.283608731007961845e+10	5.709874425733218193e+09	1.330347920940705299e+10	1.428364643066239738e+10	1.120963878079965782e+10	9.550275181886621475e+09	1.485098105322854042e+10	1.559780087114308739e+10	1.417312647427526283e+10	1.169089756264548874e+10	1.333913876860889244e+10	8.579344203771799088e+09	1.490424931977407837e+10	1.559933056895366859e+10	7.436944015836399794e+08	1.287289200803984261e+10	5.290554700779754519e+08	1.401635600866557360e+08	2.228389773241152056e+02	4.130392433733798098e+06
4.300000000000000000e+03	1.500000000000000000e+00	5.000000000000000000e-01	5.833830909284197807e+09	8.941655811657901764e+09	2.536804778497498512e+09	7.352702773401703835e+08	1.234480490435602570e+10	5.234769257730614662e+09	1.304259357644589043e+10	1.417168091684222412e+10	1.076744791207150459e+10	8.964268506145242691e+09	1.473516112005878067e+10	1.529294254987857056e+10	1.390214896483328056e+10	1.164466576967102623e+10	1.329825888674850655e+10	8.004583205396852493e+09	1.478252450490508652e+10	1.528383601582220078e+10	6.160114469890613556e+08	1.283493222737388992e+10	5.302778446926468611e+08	1.397284570342247188e+08	1.335525570455771174e+02	3.500437971956906840e+06
4.300000000000000000e+03	1.500000000000000000e+00	0.000000000000000000e+00	6.106278504703271866e+09	8.898574983535879135e+09	2.580107184019550800e+09	1.063135839324364543e+09	1.322780592254771805e+10	6.231598584175535202e+09	1.347886894952150726e+10	1.430583294002219963e+10	1.157870780628075790e+10	1.012643569646652222e+10	1.488856300823800278e+10	1.573036662082463074e+10	1.434235193106011963e+10	1.170864182544530678e+10	1.331197908715145302e+10	9.158467926157699585e+09	1.494599927867214203e+10	1.573751324123478317e+10	9.143680418974609375e+08	1.284998935445605850e+10	5.282423401001768112e+08	1.397305287488294244e+08	6.819757137482717724e+01	2.831765399923524819e+06
4.300000000000000000e+03	2.000000000000000000e+00	2.999999999999999889e-01	6.218722319479218483e+09	9.118458090320484161e+09	2.637401533140715599e+09	1.092560394078824520e+09	1.323168198921156693e+10	6.400695015815592766e+09	1.373718471729165077e+10	1.466413907740893936e+10	1.170019325280879784e+10	1.016409854019639206e+10	1.528937001480791855e+10	1.594179500310524559e+10	1.460547974715256500e+10	1.209659833669955635e+10	1.369615492008281708e+10	9.232813458674852371e+09	1.534053407778192329e+10	1.595851151914001083e+10	9.303664050937869549e+08	1.322589411855305672e+10	5.403525096901372671e+08	1.461325892445345223e+08	1.458235720971305511e+02	3.831746231830539647e+06
4.300000000000000000e+03	2.000000000000000000e+00	5.000000000000000000e-01	6.116423733715354919e+09	9.133705349287811279e+09	2.620563885573497772e+09	9.169961860528057814e+08	1.279364850792411613e+10	5.930620859626329422e+09	1.349974628833545494e+10	1.457320792737041283e+10	1.127277891668260956e+10	9.627566577297609329e+09	1.521072499859750175e+10	1.562669068346179199e+10	1.435587259593871880e+10	1.208229938728600311e+10	1.368960749351953125e+10	8.698257954186918259e+09	1.525561369591195297e+10	1.562919366128524780e+10	7.692396762258186340e+08	1.322043026335562706e+10	5.413028637838832140e+08	1.457130891461124420e+08	8.664025892345503621e+01	3.178322626140998676e+06
4.300000000000000000e+03	2.000000000000000000e+00	0.000000000000000000e+00	6.363014480737060547e+09	9.097946197473922729e+09	2.663663890692773342e+09	1.333444977745620012e+09	1.361683750931455612e+10	6.965495317008181572e+09	1.391882479116951752e+10	1.468488011778610611e+10	1.208606053399692726e+10	1.074250668386203575e+10	1.532101378723579597e+10	1.609637932940877342e+10	1.478121157278661537e+10	1.210152457389243889e+10	1.366693667870771599e+10	9.821912013520736694e+09	1.537619053284093285e+10	1.611783394846138954e+10	1.156148553752552986e+09	1.320000628877375221e+10	5.405413158021903038e+08	1.460073889396239519e+08	4.127079406896367431e+01	2.600791493901767302e+06
4.300000000000000000e+03	2.500000000000000000e+00	2.999999999999999889e-01	6.432834460364802361e+09	9.283087590659236908e+09	2.703576709147267342e+09	1.272446088087941647e+09	1.347638243487176895e+10	6.947307348438278198e+09	1.406364492293485260e+10	1.497287236445216560e+10	1.203146871169633865e+10	1.060323039661416435e+10	1.566562148196419144e+10	1.613376037100644875e+10	1.492251060261681175e+10	1.245437293084740639e+10	1.402149823022748947e+10	9.722402338264705658e+09	1.571268865486846924e+10	1.615790024136931419e+10	1.088489042491026163e+09	1.354577387684087944e+10	5.492723879379156828e+08	1.507548423302572370e+08	1.015186831888387218e+02	3.778536456424696837e+06
4.300000000000000000e+03	2.500000000000000000e+00	5.000000000000000000e-01	6.337636256664722443e+09	9.292795469174337387e+09	2.686619556869123936e+09	1.084226365693252563e+09	1.302221028412253571e+10	6.472370177370004654e+09	1.378526341656895065e+10	1.484178445379840279e+10	1.155327596417096329e+10	1.007697174353348351e+10	1.556522010364826202e+10	1.569487139837334442e+10	1.461836936576440239e+10	1.244625307044697952e+10	1.401552023303535271e+10	9.195992016018323898e+09	1.560346789607799530e+10	1.569782990041844559e+10	9.126746448191078901e+08	1.354145003219200134e+10	5.496707070405342579e+08	1.502981430012826920e+08	6.082316343097247824e+01	3.095399950500557665e+06
4.300000000000000000e+03	2.500000000000000000e+00	0.000000000000000000e+00	6.513031498855355263e+09	9.214238274814851761e+09	2.712852029822707653e+09	1.554729749170554161e+09	1.378531094907263374e+10	7.459214307518585205e+09	1.417916187570366096e+10	1.493054350644473457e+10	1.236573803175703239e+10	1.109473472556436539e+10	1.560516800220735359e+10	1.625861702647910690e+10	1.503102766135178566e+10	1.238996156199043083e+10	1.392069020505692101e+10	1.023312833242885971e+10	1.565709587647723389e+10	1.629050441832041168e+10	1.360162496568440437e+09	1.345167940678737450e+10	5.477288451849108934e+08	1.508141544715028405e+08	4.850200460999422347e+01	3.444089963442768902e+06
4.300000000000000000e+03	3.000000000000000000e+00	2.999999999999999889e-01	6.610013198575417519e+09	9.483922500307796478e+09	2.764931165182726383e+09	1.293470152244923830e+09	1.347837082884813309e+10	7.049281184862505913e+09	1.427519133475987625e+10	1.528619169660056496e+10	1.208665028937520409e+10	1.062070495084185028e+10	1.605781478206580162e+10	1.622887356223227310e+10	1.513383477731161308e+10	1.281702207129301262e+10	1.438073845132742500e+10	9.757949289375696182e+09	1.609689023367657661e+10	1.625495183418580437e+10	1.104152998656425714e+09	1.389559103126872063e+10	5.584520824429955482e+08	1.534642349470578432e+08	7.279428876645758351e+01	3.602482165972828399e+06
4.300000000000000000e+03	3.000000000000000000e+00	5.000000000000000000e-01	6.520537002143010139e+09	9.505995227765174866e+09	2.749415253734288216e+09	1.135931720221096039e+09	1.304720322721559143e+10	6.618505818688921928e+09	1.399807720483677101e+10	1.515347218810577774e+10	1.160938949664536858e+10	1.014428719211577415e+10	1.596894491260720825e+10	1.572864677966686058e+10	1.482061131234473419e+10	1.283518254254510117e+10	1.440323495804220963e+10	9.281363717681943893e+09	1.599636988822438431e+10	1.573042892915009117e+10	9.552020767306401730e+08	1.391857084183874130e+10	5.589484225864880085e+08	1.530633407653427720e+08	4.668474397180504099e+01	3.045036451653688680e+06
4.300000000000000000e+03	3.000000000000000000e+00	0.000000000000000000e+00	6.670096290092370033e+09	9.382115028217252731e+09	2.768842064100221157e+09	1.511915048862936974e+09	1.366515507627309990e+10	7.460907360794483185e+09	1.430037139867792511e+10	1.516367360379163361e+10	1.232253277863563919e+10	1.098537529399473381e+10	1.590467359918566132e+10	1.628199210135753059e+10	1.515152710766368103e+10	1.268344616363449478e+10	1.419898470138461304e+10	1.014633934034660339e+10	1.594936523669605446e+10	1.631500408614885521e+10	1.317784395219208717e+09	1.372496173801615143e+10	5.562344605616263151e+08	1.533356995038461089e+08	3.218533149950742001e+01	3.103079878147216979e+06
4.300000000000000000e+03	3.500000000000000000e+00	2.999999999999999889e-01	6.727516745870357513e+09	9.616837818922462463e+09	2.804102499955621243e+09	1.309144967851896048e+09	1.337687519695257187e+10	7.122110859749449730e+09	1.435730662448957253e+10	1.545703817029781914e+10	1.204276766950040817e+10	1.059107511562401581e+10	1.629931031899013519e+10	1.613262719094557762e+10	1.519811481557999611e+10	1.309242535426636124e+10	1.463293616289419937e+10	9.765877557733274460e+09	1.632606568727991676e+10	1.616794766792177963e+10	1.120667248777886868e+09	1.414387791751731682e+10	5.633705467136617899e+08	1.556775085612626970e+08	6.995049808141472170e+01	3.988830287417819258e+06
4.300000000000000000e+03	3.500000000000000000e+00	5.000000000000000000e-01	6.646812591508483887e+09	9.647972889812515259e+09	2.790870084015501976e+09	1.184393691149864197e+09	1.294628204767551994e+10	6.732738244766690254e+09	1.406666371198236847e+10	1.530946402839669609e+10	1.155698983994162750e+10	1.014948643277351379e+10	1.620278916415392494e+10	1.555809333571349525e+10	1.485938771430887985e+10	1.312975245246246338e+10	1.467026765236377144e+10	9.325552635370103836e+09	1.621416700651300812e+10	1.557049655340187836e+10	1.000793265782473922e+09	1.418173485319094086e+10	5.640351888054471016e+08	1.553731470216256678e+08	4.878462728102415014e+01	3.459243396456509363e+06
4.300000000000000000e+03	3.500000000000000000e+00	0.000000000000000000e+00	6.772984844288029671e+09	9.539245116317722321e+09	2.805534235135633945e+09	1.498618851364192009e+09	1.371738493923197556e+10	7.557830657830147743e+09	1.454020734514964676e+10	1.548350055931755638e+10	1.245075953342335320e+10	1.102773342458558273e+10	1.627244833624407005e+10	1.650805302629321671e+10	1.540627853730609322e+10	1.299867434397531891e+10	1.451655769915268707e+10	1.021340579105492401e+10	1.631112981930551147e+10	1.656381251263437462e+10	1.309405171767491102e+09	1.403261992890072823e+10	5.610886808179004192e+08	1.559660590425839424e+08	1.244361951316710133e+02	4.781294721199255437e+06
4.300000000000000000e+03	4.000000000000000000e+00	2.999999999999999889e-01	6.802688449097326279e+09	9.734412433672033310e+09	2.830962980206604004e+09	1.257044913645464897e+09	1.306981209905356598e+10	6.933221049642494202e+09	1.430955111919363022e+10	1.556261043950347519e+10	1.180400628797089195e+10	1.028203162200080109e+10	1.646297942752344513e+10	1.591299009555401802e+10	1.513058559635717773e+10	1.332666939851290321e+10	1.484074072916285324e+10	9.481711355309024811e+09	1.647232355791239166e+10	1.597210509075271797e+10	1.079708192529446602e+09	1.435032978500349998e+10	5.664022497867834568e+08	1.567357740750771165e+08	7.476394692179952983e+01	4.273965336884589866e+06
4.300000000000000000e+03	4.000000000000000000e+00	5.000000000000000000e-01	6.746545988884833336e+09	9.789360355444156647e+09	2.824309774715763569e+09	1.173225323953220129e+09	1.269376085410320091e+10	6.620078807462795258e+09	1.405925150763204575e+10	1.544748610387103271e+10	1.137456311808398628e+10	9.918649479454477310e+09	1.639792402799504471e+10	1.536147435653055763e+10	1.482802488544959831e+10	1.340348154383801651e+10	1.491723840598942184e+10	9.120791341601106644e+09	1.638939660012660408e+10	1.540274013074013901e+10	9.959112443918194771e+08	1.442642182471725273e+10	5.679118485287001133e+08	1.566287060300727487e+08	5.785074782173397523e+01	3.903323228128883056e+06
4.300000000000000000e+03	4.000000000000000000e+00	0.000000000000000000e+00	6.842047324354387283e+09	9.685909832434627533e+09	2.832240043765450954e+09	1.409697375870083332e+09	1.354371006884626007e+10	7.398624158567561150e+09	1.462097794406054688e+10	1.570998083609439468e+10	1.233722148370186043e+10	1.079651870035251236e+10	1.655647346764007950e+10	1.650879443216603279e+10	1.548953048941114044e+10	1.328204432101911926e+10	1.479683992702423096e+10	9.996290387408401489e+09	1.658338353811406898e+10	1.658673727980578041e+10	1.233756352914001942e+09	1.430585038542740822e+10	5.647108659067116976e+08	1.573041162545725405e+08	1.286463443193207468e+02	5.020541829147160985e+06
4.300000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	6.594512600883984566e+09	9.383116277249429703e+09	2.737003951716817379e+09	1.839307883109427452e+09	1.371513544131303406e+10	7.820244727092740059e+09	1.453268626188898849e+10	1.544466307815506935e+10	1.254551884156459236e+10	1.115072088049703026e+10	1.617615464830123329e+10	1.649125871026130867e+10	1.537820448292945480e+10	1.299799308325208282e+10	1.446154893360902023e+10	1.036554493649551964e+10	1.621289309007797813e+10	1.655896054140531158e+10	1.654104681551810503e+09	1.398813202555659294e+10	5.519207183358442783e+08	1.571167784928422272e+08	8.228361135828681228e+00	8.727887285454908386e+06
4.300000000000000000e+03	4.500000000000000000e+00	2.999999999999999889e-01	6.861849967391777992e+09	9.843408780021306992e+09	2.847179023520234585e+09	1.224479700080176830e+09	1.281928245561825943e+10	6.731715618460567474e+09	1.431237152869861412e+10	1.571805582471383476e+10	1.163215760115967941e+10	9.981502485017076492e+09	1.665293554136934662e+10	1.582694305255300522e+10	1.512653378359818268e+10	1.356510831028270531e+10	1.506004572785634804e+10	9.198642698916643143e+09	1.664592244311827469e+10	1.592888963007024574e+10	1.057863576734254360e+09	1.456752969368416977e+10	5.674892675166757107e+08	1.576221167664947510e+08	1.064324576094166019e+02	5.167548580776927993e+06
4.300000000000000000e+03	4.500000000000000000e+00	5.000000000000000000e-01	6.829259103497243881e+09	9.929169218909477234e+09	2.849932383921745300e+09	1.171199174721798658e+09	1.249171656841615677e+10	6.484727590174795151e+09	1.410203807635973930e+10	1.563631169289509583e+10	1.125641405108013725e+10	9.686528872841957092e+09	1.662024955191342163e+10	1.530538336994591713e+10	1.486139278830841637e+10	1.368093280464303589e+10	1.517280846199422455e+10	8.907724570733810425e+09	1.659282278963721848e+10	1.539606129361987305e+10	1.002099757981165648e+09	1.467946669213823700e+10	5.705174078195992708e+08	1.577094483628314435e+08	8.611029088648759000e+01	4.760198624467659742e+06
4.300000000000000000e+03	4.500000000000000000e+00	0.000000000000000000e+00	6.683440511062211990e+09	9.683393531444513321e+09	2.784175982958985806e+09	1.337520423195210218e+09	1.314872941266748810e+10	7.009931063240014076e+09	1.451207748545595169e+10	1.579190761625342369e+10	1.200716825717470169e+10	1.030173996830357933e+10	1.666251867979873466e+10	1.631651722435777855e+10	1.537422111873256302e+10	1.344363246071875954e+10	1.494490417135318375e+10	9.511368547094367981e+09	1.667729073173454285e+10	1.642249793745218849e+10	1.174793471361602068e+09	1.445234189681099701e+10	5.607376007627542019e+08	1.578449699930146933e+08	1.805540034249575001e+02	6.026701904114762321e+06
4.300000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	6.504290098981839180e+09	9.522216063649724960e+09	2.710079252376104355e+09	1.809079885658696651e+09	1.389709046607966042e+10	7.788797553566612244e+09	1.491685434637196922e+10	1.595790972990051460e+10	1.274552509873370552e+10	1.116243348728826523e+10	1.673409908486246490e+10	1.696836159527474403e+10	1.580705744163293266e+10	1.339929156934427643e+10	1.492396352605424690e+10	1.035646627573065948e+10	1.677137356489289665e+10	1.705114238058610153e+10	1.628132501455058336e+09	1.442748613384305763e+10	5.517222277335802317e+08	1.588734179025969803e+08	2.336683925235942638e+01	1.086317139338289015e+07
4.300000000000000000e+03	5.000000000000000000e+00	2.999999999999999889e-01	6.533549211518458366e+09	9.848090513054925919e+09	2.750953616040338039e+09	1.337193064018488884e+09	1.294547759293729401e+10	6.668023711018311501e+09	1.462509226689660263e+10	1.617196640461212921e+10	1.177916632281777382e+10	9.929017675544672012e+09	1.711743409350733376e+10	1.623328743229944038e+10	1.547626452612835693e+10	1.391271027828677750e+10	1.545636026593123627e+10	9.122501999118041992e+09	1.711051752262766457e+10	1.636043542571282959e+10	1.169601267634563923e+09	1.494550891214486885e+10	5.627761084703894854e+08	1.593682973977427185e+08	2.568963017705941070e+02	7.724414074736146256e+06
4.300000000000000000e+03	5.000000000000000000e+00	5.000000000000000000e-01	6.612144783588448524e+09	1.006491863597230339e+10	2.791753224627615929e+09	1.286638675308206797e+09	1.286699334212999153e+10	6.600824905478865623e+09	1.465689983449663544e+10	1.631401083472284126e+10	1.165437940497723007e+10	9.863176619341415405e+09	1.733043380611472321e+10	1.601025735455687332e+10	1.547290859168901825e+10	1.419458370236980247e+10	1.575886957548083115e+10	9.054612693257020950e+09	1.730118338867181015e+10	1.614410060226848793e+10	1.116438056814154863e+09	1.523789656154656410e+10	5.704379045670409203e+08	1.599046552093044817e+08	1.956873885944574738e+02	6.914450468445504084e+06
4.300000000000000000e+03	5.000000000000000000e+00	0.000000000000000000e+00	6.319829949424840927e+09	9.484377591268432617e+09	2.663843939266600132e+09	1.439144801273236036e+09	1.280105860761482430e+10	6.656064207642696381e+09	1.434196673628135490e+10	1.576964739153012276e+10	1.169289781226336098e+10	9.853714211278932571e+09	1.660746294638038635e+10	1.612465759709244347e+10	1.519791446578400612e+10	1.344871743201475143e+10	1.493762207729366493e+10	9.061446855978391647e+09	1.662266883478585625e+10	1.622946455429714394e+10	1.273027641817170143e+09	1.444855289235792160e+10	5.496830260795989037e+08	1.585295396379800141e+08	4.968254716972877532e+02	9.917059209213178605e+06
4.300000000000000000e+03	5.500000000000000000e+00	2.999999999999999889e-01	6.284189504526137352e+09	9.830532380885940552e+09	2.670623685132502556e+09	1.523109341560974121e+09	1.321876724534501266e+10	6.772682024229472160e+09	1.497474016959756470e+10	1.658776128345164108e+10	1.205013805968861580e+10	1.007354129127775002e+10	1.753659136352592850e+10	1.669792503953365707e+10	1.586440330307071495e+10	1.419037623714385414e+10	1.578753420034017181e+10	9.243717828428319931e+09	1.753613720683125305e+10	1.683641529985549736e+10	1.346629384409882784e+09	1.525925463680741310e+10	5.572587221432029009e+08	1.609433374320611954e+08	7.320005692685630265e+02	1.233147884518003277e+07
4.300000000000000000e+03	5.500000000000000000e+00	5.000000000000000000e-01	6.423677170788801193e+09	1.006589427037683868e+10	2.728251482742434025e+09	1.443396024778701782e+09	1.313243773715802002e+10	6.689122014584327698e+09	1.502265923960088730e+10	1.675104888735410500e+10	1.193822680629336548e+10	9.985499687932464600e+09	1.776810728325382996e+10	1.652394298728605461e+10	1.588359992059549522e+10	1.448510737508731079e+10	1.609645772860956955e+10	9.155332839162818909e+09	1.774444442964165878e+10	1.668261155335526848e+10	1.267654023529914856e+09	1.555940051425766945e+10	5.656457884120926857e+08	1.613748191311122477e+08	5.078248009356273087e+02	1.046366020126320608e+07
4.300000000000000000e+03	5.500000000000000000e+00	0.000000000000000000e+00	6.144440614711734772e+09	9.675641118552562714e+09	2.614284269784317970e+09	1.689230019448287249e+09	1.359847852213139534e+10	7.115452052533134460e+09	1.516712306339601898e+10	1.663089490397001266e+10	1.243665191305030060e+10	1.047698747556817055e+10	1.752112323699608612e+10	1.712854980329383087e+10	1.609380098395327759e+10	1.405200162934870720e+10	1.566675082954428673e+10	9.637833118585134506e+09	1.754398625182648849e+10	1.724360035758637238e+10	1.507513712154063225e+09	1.513644203781494713e+10	5.503846164135526419e+08	1.613165923036846220e+08	1.445425634169543628e+03	1.638065963099870645e+07
4.400000000000000000e+03	-5.000000000000000000e-01	2.999999999999999889e-01	2.691885283214662552e+09	4.603385488791516304e+09	1.195440285148321152e+09	3.748202244067956209e+08	6.757767978497612000e+09	2.568284484200767994e+09	6.898668903955151558e+09	7.449683229060687065e+09	5.735239267219652176e+09	4.773533410734775543e+09	7.707931935699810028e+09	8.210127321022745132e+09	7.370113558406188965e+09	6.020946908882946014e+09	6.969704157144030571e+09	4.221533057262056351e+09	7.737983304693227768e+09	8.194081683470055580e+09	3.214709207179872394e+08	6.716655490219017982e+09	2.577880525464580953e+08	7.448792316880492866e+07	6.257646748460446133e+02	3.859789206017753109e+06
4.400000000000000000e+03	-5.000000000000000000e-01	5.000000000000000000e-01	2.740596836470179558e+09	4.761043003269604683e+09	1.246002025211328268e+09	2.817662118276740313e+08	6.401405789802081108e+09	2.281294110927683353e+09	6.768166174748846054e+09	7.448503012519252777e+09	5.449794304909559250e+09	4.373993006083024979e+09	7.684627187384133339e+09	8.041278723358499527e+09	7.225106590343214035e+09	6.098688829105987549e+09	7.046192612834693909e+09	3.842131979494435310e+09	7.708492187968952179e+09	8.012828495497124672e+09	2.386847098256360888e+08	6.799726155502521515e+09	2.728637963667940497e+08	7.701085368430449069e+07	7.391304732626927887e+01	2.289846777561794966e+06
4.400000000000000000e+03	-5.000000000000000000e-01	0.000000000000000000e+00	2.863216360294904709e+09	4.752738209990715027e+09	1.243130063171972752e+09	4.040126418642590046e+08	7.317959944386666298e+09	2.873501949583479404e+09	7.320819954339034081e+09	7.820058072129634857e+09	6.193106419614579201e+09	5.282121189135049820e+09	8.111996727709743500e+09	8.694431847391223907e+09	7.822398231792555809e+09	6.277744529099715233e+09	7.272248742444145203e+09	4.687869563399290085e+09	8.148742992139698029e+09	8.683710605933944702e+09	3.471733685307702422e+08	7.002487251820418358e+09	2.643605507121620774e+08	7.490769103267425299e+07	1.692878786839796987e+02	2.717062164000395220e+06
4.400000000000000000e+03	0.000000000000000000e+00	2.999999999999999889e-01	4.195059770896382809e+09	6.941437021461288452e+09	1.848904458714612722e+09	5.964116787307407856e+08	1.038964851488553619e+10	4.103260711098924637e+09	1.049871978236972809e+10	1.124390544186046028e+10	8.846387081958314896e+09	7.454618530227561951e+09	1.164326654603153229e+10	1.251496274098383522e+10	1.121908328550876236e+10	9.020004472082744598e+09	1.047878883957277679e+10	6.625438924623073578e+09	1.169170996947892570e+10	1.249745448325786400e+10	5.099937778972070217e+08	1.008950178043569374e+10	3.935814125148364902e+08	1.065656967065242082e+08	9.322601229775939373e+02	5.760268108528266661e+06
4.400000000000000000e+03	0.000000000000000000e+00	5.000000000000000000e-01	4.131408202946074009e+09	6.974723218693537712e+09	1.856615519685521603e+09	4.762562679832655787e+08	9.758085594247898102e+09	3.646349236686259270e+09	1.015746780649602318e+10	1.106032859036413574e+10	8.328323460638226509e+09	6.797800354858011246e+09	1.143388657335975456e+10	1.210198391955071640e+10	1.085342614635205841e+10	8.951457113008346558e+09	1.039105476940248871e+10	6.003957733826761246e+09	1.147421324948416710e+10	1.207146650554351044e+10	4.037607403400682211e+08	1.001320489854193306e+10	4.010339429493625164e+08	1.071774897992594391e+08	2.405213700888387507e+02	4.108369719786943402e+06
4.400000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	4.397919662609634399e+09	7.053813817813160896e+09	1.896324347256830215e+09	6.603375781980067492e+08	1.107617424469573402e+10	4.562937970595361710e+09	1.096121587095429993e+10	1.159937563113469696e+10	9.413757234831552505e+09	8.150853188055192947e+09	1.203967683761194992e+10	1.302171449865188789e+10	1.170977479004023170e+10	9.259853975906948090e+09	1.074866461239835930e+10	7.279609917498371124e+09	1.209650313131047440e+10	1.301183833558572769e+10	5.669330268859746456e+08	1.034398204030291557e+10	3.980053513545456529e+08	1.064273437693940848e+08	2.546602445054172961e+02	4.009265417427206412e+06
4.400000000000000000e+03	5.000000000000000000e-01	2.999999999999999889e-01	5.093240842813050270e+09	8.175508448146080017e+09	2.212886727152129173e+09	8.429918247170237303e+08	1.273271068454156113e+10	5.498753931531048775e+09	1.267395682746285820e+10	1.339156109371945190e+10	1.092788270747811127e+10	9.498078898694681168e+09	1.389287832292182732e+10	1.501710828913510323e+10	1.352540452262309837e+10	1.073886556238602829e+10	1.242769649174804115e+10	8.543861312820521355e+09	1.395119428364801788e+10	1.501338644957352257e+10	7.240394209592578411e+08	1.196404994478626823e+10	4.651600524514458179e+08	1.250348149774512351e+08	9.098708065313860516e+02	6.755765162382076494e+06
4.400000000000000000e+03	5.000000000000000000e-01	5.000000000000000000e-01	4.980319781491779327e+09	8.150741592368165016e+09	2.197270968150189877e+09	7.086445280590367317e+08	1.205995381253747177e+10	4.972980150701848984e+09	1.229401726688171005e+10	1.317759986063188362e+10	1.036139567087284088e+10	8.777716108254550934e+09	1.365910944486942291e+10	1.456905319246479225e+10	1.312392703192046165e+10	1.063431662044532776e+10	1.230187981095704651e+10	7.853599246256319046e+09	1.370969755831362915e+10	1.455483957881549072e+10	6.039976608854128122e+08	1.184840993466237640e+10	4.674729598622404337e+08	1.251367354037988633e+08	6.218760847808081280e+02	5.954621783378683031e+06
4.400000000000000000e+03	5.000000000000000000e-01	0.000000000000000000e+00	5.283625417573199272e+09	8.236919569010109901e+09	2.252814317541797161e+09	9.939999701764566898e+08	1.339066764240601349e+10	6.072950794326116562e+09	1.307211567331585693e+10	1.364259946455656815e+10	1.149263499364955711e+10	1.025260126177251434e+10	1.417684682841642570e+10	1.542112363572344398e+10	1.393831021883893776e+10	1.090749467782993507e+10	1.260073144487413597e+10	9.274899494461183548e+09	1.424264088255525589e+10	1.542516880064037323e+10	8.618649124097687006e+08	1.212830215691593361e+10	4.675478537258175015e+08	1.248192832162972242e+08	2.607192464027769461e+02	4.909497507851349190e+06
4.400000000000000000e+03	1.000000000000000000e+00	2.999999999999999889e-01	5.686095239953770638e+09	8.949535847792955399e+09	2.443875181869708061e+09	1.026714625472544193e+09	1.413835745583584785e+10	6.341248357658082962e+09	1.405595203399394035e+10	1.478743370518921471e+10	1.220980838353768158e+10	1.067866571658662415e+10	1.536755760999078560e+10	1.663785415752210236e+10	1.500045537511243439e+10	1.182493735677325821e+10	1.367465341929928398e+10	9.638785538557147980e+09	1.543418205339765549e+10	1.664372178116553688e+10	8.816706999321229458e+08	1.315983581922978783e+10	5.090284972444556355e+08	1.357777274540997446e+08	7.784823632693310174e+02	7.168009427693412639e+06
4.400000000000000000e+03	1.000000000000000000e+00	5.000000000000000000e-01	5.561179234297628403e+09	8.926433387942667007e+09	2.424080175220224380e+09	8.558025312671455145e+08	1.346879932624365997e+10	5.757997747690449715e+09	1.368118762540579605e+10	1.458860690991614151e+10	1.163180513561759186e+10	9.923493687651453018e+09	1.515068075712096024e+10	1.621424903858999634e+10	1.460943585207228470e+10	1.172205188730579758e+10	1.355927416005452347e+10	8.905345426123971939e+09	1.521000943066548920e+10	1.620975626228445435e+10	7.281617807726652622e+08	1.305290827409069061e+10	5.105300480383515954e+08	1.355511690328666568e+08	5.327438302010123152e+02	6.231021168457320891e+06
