# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
1.050000000000000000e+04	3.500000000000000000e+00	-5.000000000000000000e-01	1.961502825524927139e+10	5.453319309678913116e+10	7.272081074126201630e+09	2.210976644324832458e+11	4.173193266204617310e+11	1.023556861233865967e+12	7.028383078346470947e+11	1.303751371897316162e+12	1.388588220345317383e+12	7.696330023586679688e+11	1.131140594059406250e+12	7.832338474249516602e+11	1.533274344023323486e+12	6.990521454112039795e+11	4.858902872389435425e+11	2.417291220255705872e+11	8.071646500202182617e+11	9.992540654298623047e+11	2.548700932061795654e+11	4.741329577542418823e+11	4.730588285038973389e+11	1.297912957176547852e+11	1.686695970396365051e+11	1.085425529828151489e+12	2.599269443965377197e+11	4.788179753953703003e+11	9.112752287365780029e+11	1.561440334560953674e+11	1.385817697644723177e+09	4.076741241856924295e+08	1.973711937788030273e+12	1.196909141861267578e+12	1.111076983932522058e+09	4.481517615731163025e+08	3.659066603058579712e+11	2.511035174627757568e+11	5.255299680589161377e+11
1.050000000000000000e+04	4.000000000000000000e+00	-5.000000000000000000e-01	1.957623413754521942e+10	5.458771237903610229e+10	7.278652540058444023e+09	2.215186543939003601e+11	4.176353045866307983e+11	9.809922721531311035e+11	7.043001976835224609e+11	1.279542060761980469e+12	1.359788274872868652e+12	7.690801332989082031e+11	1.133532301980198242e+12	7.853294064995867920e+11	1.504665415451894775e+12	7.008358164481527100e+11	4.841721567825800171e+11	2.412443525427993469e+11	8.034335726867332764e+11	9.962849755462341309e+11	2.553718158058802185e+11	4.743413562544716797e+11	4.728252969569363403e+11	1.288723968344561157e+11	1.669477189292092285e+11	1.079549107717194458e+12	2.604367549864002380e+11	4.788920498250971680e+11	8.816791667966640625e+11	1.545052595817114258e+11	1.386314351924385071e+09	4.076663843743431568e+08	2.027207452103488525e+12	1.218923718396826172e+12	1.111627363088720560e+09	4.481080341836516261e+08	3.661487125078303223e+11	2.506482732939211731e+11	5.252356293818616943e+11
1.050000000000000000e+04	4.500000000000000000e+00	-5.000000000000000000e-01	1.958363470145888901e+10	5.473679140856603241e+10	7.297618306617264748e+09	2.227121727060855408e+11	4.187916544145801392e+11	9.432233890096479492e+11	7.062870652580264893e+11	1.248048931369188232e+12	1.321824081758459961e+12	7.681526259822664795e+11	1.133753589108911133e+12	7.977685968052877197e+11	1.462357944606413818e+12	7.034116805721098633e+11	4.822479171717576904e+11	2.413349511783710632e+11	7.987278527870650635e+11	9.907228579688316650e+11	2.566964552448611755e+11	4.753484791676445923e+11	4.727869617232554321e+11	1.278296738332422028e+11	1.656794503254757385e+11	1.069718795866922729e+12	2.617785682654966431e+11	4.797324410502706299e+11	8.610252258293516846e+11	1.531999487452046204e+11	1.388829798066335678e+09	4.082849649127499461e+08	2.064058264626368408e+12	1.256250988440583984e+12	1.113860327428665400e+09	4.487760821880968809e+08	3.672027868267222900e+11	2.507353823849242859e+11	5.250604284251649780e+11
1.050000000000000000e+04	5.000000000000000000e+00	-5.000000000000000000e-01	1.964468543572602463e+10	5.495469190131823730e+10	7.325477556932513237e+09	2.244954557139299927e+11	4.205540609751119385e+11	9.136188338283316650e+11	7.086598135884848633e+11	1.211065620986279541e+12	1.276662186132500977e+12	7.668209343111733398e+11	1.132325618811881348e+12	8.191529812723767090e+11	1.407346829446063965e+12	7.066528307508942871e+11	4.801112254027241211e+11	2.419128623716820374e+11	7.930919793286949463e+11	9.826688111238883057e+11	2.586639778094433899e+11	4.769068691228534546e+11	4.727926991401736450e+11	1.266283553483265076e+11	1.650678085919295959e+11	1.056195065613992065e+12	2.637712502682121887e+11	4.810984389117013550e+11	8.511924101121057129e+11	1.523905250258761292e+11	1.392893417753107309e+09	4.094067022308363318e+08	2.073230652638534424e+12	1.309487617180183350e+12	1.117393750062518120e+09	4.500020337335616946e+08	3.689243727654771729e+11	2.512861317585495605e+11	5.249116436670617065e+11
1.075000000000000000e+04	0.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.075000000000000000e+04	5.000000000000000000e-01	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.075000000000000000e+04	1.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.075000000000000000e+04	1.500000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.075000000000000000e+04	2.000000000000000000e+00	-5.000000000000000000e-01	2.050241163639602280e+10	5.648041940032375336e+10	7.551800968535296440e+09	2.343599498319049988e+11	4.373585126521079102e+11	1.250543088894805420e+12	7.223728350697755127e+11	1.355416715949357666e+12	1.443032292295992432e+12	7.913736201279864502e+11	1.135327681518151855e+12	9.844384535940510254e+11	1.565351129737609863e+12	7.190116805721099854e+11	5.049870542822305298e+11	2.558433662262508850e+11	8.403331782455413818e+11	1.017071793659398926e+12	2.695055003186579895e+11	4.957981651141256104e+11	4.909136581031851807e+11	1.346652002712621155e+11	1.802635090973515930e+11	1.104602524025986328e+12	2.747668655294554138e+11	5.009916466719212646e+11	1.146487713941608154e+12	1.660524116152586060e+11	1.442306962967407703e+09	4.247744227377841473e+08	2.026588110932853271e+12	1.441878861534050781e+12	1.156832905499193430e+09	4.671079834930720925e+08	3.833100271624971924e+11	2.648157512954356995e+11	5.437245561440150146e+11
1.075000000000000000e+04	2.500000000000000000e+00	-5.000000000000000000e-01	2.038391402759887695e+10	5.642930818238957977e+10	7.506329932358538628e+09	2.325787535762856445e+11	4.380768904551756592e+11	1.207054311405938721e+12	7.321489420451085205e+11	1.388148888331601807e+12	1.480344827041863281e+12	8.036066210956728516e+11	1.168209323432343506e+12	9.206565340126687012e+11	1.618020153061224609e+12	7.282034564958287354e+11	5.103597403819869385e+11	2.547716667361942749e+11	8.513289648430104980e+11	1.041183514264907959e+12	2.679300901776867981e+11	4.975166755317257690e+11	4.952611180332697754e+11	1.352725471960895844e+11	1.791813765652615051e+11	1.133007322960144775e+12	2.732264135154984741e+11	5.026579065955923462e+11	1.088810245346652710e+12	1.654187260875168152e+11	1.430052959194873095e+09	4.206544124130654931e+08	2.141344695498561279e+12	1.387867554713838623e+12	1.146447234908432007e+09	4.625574125660767555e+08	3.840028788372073364e+11	2.642409862543287048e+11	5.497159893587417603e+11
1.075000000000000000e+04	3.000000000000000000e+00	-5.000000000000000000e-01	2.025892428729603958e+10	5.629241293795173645e+10	7.473357467592460632e+09	2.311368443037266846e+11	4.372157125845458374e+11	1.160443434295870605e+12	7.354428201391928711e+11	1.391072504327471680e+12	1.483811435645011475e+12	8.072028281740246582e+11	1.182461922442244385e+12	8.861760947397410889e+11	1.630538083090379150e+12	7.312659713945175781e+11	5.109103921852484741e+11	2.532547225232429199e+11	8.529835859117133789e+11	1.049474429482306641e+12	2.665224136516920166e+11	4.969374298405072632e+11	4.959347137446538696e+11	1.349180722078617096e+11	1.772840404966544800e+11	1.142225829185660889e+12	2.718222900799920959e+11	5.019913451959882812e+11	1.040618321649276123e+12	1.638457753220463867e+11	1.422331166610651255e+09	4.182110015354067087e+08	2.235455573633024902e+12	1.368694260072772461e+12	1.140142001056563377e+09	4.598195712833077312e+08	3.832367493764868164e+11	2.629579363430521851e+11	5.509951952741954346e+11
1.075000000000000000e+04	3.500000000000000000e+00	-5.000000000000000000e-01	2.015972520885817337e+10	5.619968093921630859e+10	7.456442099307586670e+09	2.304145977248232727e+11	4.364383198649301147e+11	1.113332447595777832e+12	7.367597698831502686e+11	1.377837518377404297e+12	1.468369115027291992e+12	8.075814991566750488e+11	1.188875412541254150e+12	8.700289245386945801e+11	1.619776311953352783e+12	7.326339690107274170e+11	5.096325671387918091e+11	2.519954375679091797e+11	8.507288614547706299e+11	1.050522296694467773e+12	2.658079618823939209e+11	4.961596407179666138e+11	4.955219366409760132e+11	1.341766357984574585e+11	1.752370048481796265e+11	1.142114996177966064e+12	2.711077316198445740e+11	5.011001648569475098e+11	9.997893442380507812e+11	1.620218367708105469e+11	1.418389266514577150e+09	4.169031638783963919e+08	2.315169697709125488e+12	1.371449181358078613e+12	1.137023588306514740e+09	4.583307354849375486e+08	3.825103920334281006e+11	2.618069195917807312e+11	5.507470822826195068e+11
1.075000000000000000e+04	4.000000000000000000e+00	-5.000000000000000000e-01	2.009849886973297119e+10	5.619587018307635498e+10	7.454714309335000992e+09	2.305129562214004211e+11	4.363471011812123413e+11	1.067785710847387939e+12	7.379437155724897461e+11	1.354338301218251953e+12	1.440540534205545166e+12	8.068633069553540039e+11	1.191492161716171875e+12	8.675670889562104492e+11	1.592824088921282471e+12	7.340868891537547607e+11	5.077180572751701050e+11	2.512344515555616150e+11	8.467615658323939209e+11	1.047802383585980225e+12	2.659329450226040344e+11	4.959604969518137207e+11	4.950136712021982422e+11	1.332180158221644287e+11	1.733862950533278809e+11	1.136680389868112305e+12	2.712378125253697205e+11	5.007647138719285278e+11	9.663069680848347168e+11	1.602803133078670654e+11	1.417398885559235573e+09	4.164827215106905103e+08	2.383531543347459961e+12	1.391043898966254395e+12	1.136365151132243872e+09	4.578340285841944814e+08	3.824036501344712524e+11	2.610925397690776367e+11	5.502158127795366211e+11
1.075000000000000000e+04	4.500000000000000000e+00	-5.000000000000000000e-01	2.008569861609302521e+10	5.629643675436142731e+10	7.466795842356185913e+09	2.314408777293120117e+11	4.372071003998071899e+11	1.026577209358134766e+12	7.398552134077864990e+11	1.323455271545896729e+12	1.403368920149740234e+12	8.060087592009366455e+11	1.192524546204620605e+12	8.765179977967503662e+11	1.552364139941690674e+12	7.365262514898690186e+11	5.056986117220222778e+11	2.510885570022918091e+11	8.420289590916625977e+11	1.042752807649182495e+12	2.669698341788346863e+11	4.966750542358127441e+11	4.948315385810840454e+11	1.321369562107722015e+11	1.719441679379255676e+11	1.127546131693956055e+12	2.722902304305418091e+11	5.013139503663279419e+11	9.416986503322520752e+11	1.588371358413646545e+11	1.418672396563837051e+09	4.167179150909227729e+08	2.439692255297445312e+12	1.426813123074633545e+12	1.137618963859207392e+09	4.580807785072129369e+08	3.831940926995237427e+11	2.609618408146622925e+11	5.499405413646414795e+11
1.075000000000000000e+04	5.000000000000000000e+00	-5.000000000000000000e-01	2.012800426049894333e+10	5.648455835218939209e+10	7.489179430091910362e+09	2.330807977956593323e+11	4.389049831463370972e+11	9.928618338847580566e+11	7.425823494637539062e+11	1.286578539642049316e+12	1.358332445108302490e+12	8.050567660017785645e+11	1.192301815181518311e+12	8.954511980170753174e+11	1.498331158892128174e+12	7.401028009535163574e+11	5.036182165053661499e+11	2.515237051894537659e+11	8.366044325810727539e+11	1.035496591043080444e+12	2.687860413995304871e+11	4.982128222109379272e+11	4.949074210185747070e+11	1.308866309569783020e+11	1.711587981947628174e+11	1.114885052551816895e+12	2.741309236587843933e+11	5.026487015690808105e+11	9.279082377980600586e+11	1.578839595271741333e+11	1.421734444289445162e+09	4.175524717584621310e+08	2.475178664519882812e+12	1.479707630645702881e+12	1.140303154834041119e+09	4.589855146461324692e+08	3.848551565159971924e+11	2.613924166136743164e+11	5.499290493531020508e+11
1.100000000000000000e+04	0.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+04	5.000000000000000000e-01	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+04	1.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+04	1.500000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+04	2.000000000000000000e+00	-5.000000000000000000e-01	2.107875396086592484e+10	5.822135592884760284e+10	7.753585485942670822e+09	2.441531722074066772e+11	4.567925503131904907e+11	1.352953317673608643e+12	7.557932464076169434e+11	1.425601976457952881e+12	1.518179507529607666e+12	8.284364469147503662e+11	1.190230940594059570e+12	1.095760424125585083e+12	1.645168039358600586e+12	7.521412991656737061e+11	5.284780268966364136e+11	2.664136613053918457e+11	8.838774075894818115e+11	1.066108669934655640e+12	2.809609953243002319e+11	5.180401441985603027e+11	5.132800593569611816e+11	1.390212599078883667e+11	1.868586210218996887e+11	1.158455369711635010e+12	2.864628131577382202e+11	5.234906394079805298e+11	1.252557970977416260e+12	1.719154455559671326e+11	1.478721612428221941e+09	4.352189093815758228e+08	2.356752347484499512e+12	1.651197088323087158e+12	1.185952093879153728e+09	4.786132646513519883e+08	4.001595230166303711e+11	2.757703316109432983e+11	5.686596089494923096e+11
1.100000000000000000e+04	2.500000000000000000e+00	-5.000000000000000000e-01	2.095872887775403595e+10	5.817632346434289551e+10	7.705353495305565834e+09	2.423722622295064087e+11	4.577697458274140625e+11	1.306345995419619141e+12	7.664098655024703369e+11	1.461175034804598145e+12	1.558723786297712402e+12	8.417218433972603760e+11	1.225174092409240967e+12	1.024474469843018311e+12	1.702121465014577637e+12	7.621519070321812744e+11	5.343919993200255127e+11	2.654093155008137512e+11	8.957118422380930176e+11	1.092018322469672119e+12	2.794149770965010986e+11	5.201093779487967529e+11	5.180995612504165649e+11	1.396961650948258667e+11	1.858323686026220398e+11	1.188985274918145508e+12	2.849562622444859619e+11	5.255119131305648804e+11	1.189908879614312012e+12	1.713494293351028137e+11	1.465650157220344305e+09	4.308056375349733829e+08	2.487294271411549805e+12	1.586341168187639648e+12	1.174884223260071278e+09	4.737357127132577896e+08	4.010770065224943237e+11	2.752923833466157837e+11	5.752320654287114258e+11
1.100000000000000000e+04	3.000000000000000000e+00	-5.000000000000000000e-01	2.082029068860586548e+10	5.800891182601026917e+10	7.666510838633403778e+09	2.407599965492795715e+11	4.567517495873682861e+11	1.256253680270855957e+12	7.697555089443795166e+11	1.464957533860298096e+12	1.563219727445324951e+12	8.454690259848853760e+11	1.240175577557755859e+12	9.838410286422473145e+11	1.716178279883382324e+12	7.652668951132303467e+11	5.349435167621680908e+11	2.637647840404265747e+11	8.972966267569266357e+11	1.100823380136260010e+12	2.778158797338762207e+11	5.193961917334835205e+11	5.187320737279428101e+11	1.393322491588751831e+11	1.838884129836759644e+11	1.198868880114192139e+12	2.833604000929026489e+11	5.247071340694791870e+11	1.137073530656292969e+12	1.697464588040325317e+11	1.456601521811213732e+09	4.279437007473297715e+08	2.594807513422740723e+12	1.561061368939654053e+12	1.167458113065081120e+09	4.705512740443421006e+08	4.001837610159471436e+11	2.738955569219418030e+11	5.765229475385892334e+11
1.100000000000000000e+04	3.500000000000000000e+00	-5.000000000000000000e-01	2.070459544721247101e+10	5.786864442216273499e+10	7.641844964767128944e+09	2.397857659819256897e+11	4.556502970578076782e+11	1.205966530030181885e+12	7.708310505552249756e+11	1.452124296051791504e+12	1.548370080670766846e+12	8.456744269614244385e+11	1.246623349834983643e+12	9.623417928945194092e+11	1.706417091836735107e+12	7.663369487485103760e+11	5.334830180626127319e+11	2.622936390888514404e+11	8.947118602842946777e+11	1.101976188578529541e+12	2.768027540820114136e+11	5.182905095222043457e+11	5.180830821734064941e+11	1.385555812735684814e+11	1.817811745184692688e+11	1.198994617504031006e+12	2.823455444721662598e+11	5.234900838209405518e+11	1.092113699880234497e+12	1.678762770892134399e+11	1.451214361722461224e+09	4.262180202637842298e+08	2.686869850469771484e+12	1.560042243895102295e+12	1.163196489015091896e+09	4.686064906560035944e+08	3.991861715573821411e+11	2.725458931451735535e+11	5.760689584190888672e+11
1.100000000000000000e+04	4.000000000000000000e+00	-5.000000000000000000e-01	2.062431326347560120e+10	5.781209342685752869e+10	7.632353281913051605e+09	2.395945694278205872e+11	4.551785751660914917e+11	1.157574722527045410e+12	7.717043181909251709e+11	1.428990507096237793e+12	1.521050220972676758e+12	8.447586291227467041e+11	1.249495874587458740e+12	9.552412420820711670e+11	1.680515779883382080e+12	7.674537842669848633e+11	5.313461074254642944e+11	2.612874462970982971e+11	8.904041222785792236e+11	1.099317600472259644e+12	2.766004163206404419e+11	5.177007235388833008e+11	5.172944589923699341e+11	1.375536309488288574e+11	1.798207618552400208e+11	1.193756064582284912e+12	2.821439022527580566e+11	5.227617190576901855e+11	1.054914068951089233e+12	1.660472759366960754e+11	1.448789484418236494e+09	4.253903276431578994e+08	2.769221491687840332e+12	1.577229074580281006e+12	1.161386510681782722e+09	4.676592453246923685e+08	3.987543005650621338e+11	2.715955091980902710e+11	5.752810546920451660e+11
1.100000000000000000e+04	4.500000000000000000e+00	-5.000000000000000000e-01	2.059332550180950165e+10	5.786390231272863007e+10	7.637615337234930992e+09	2.402598172765805969e+11	4.556903215434097290e+11	1.113338794700943359e+12	7.733892307431441650e+11	1.398488621544660400e+12	1.484418793780406982e+12	8.437749899188823242e+11	1.250885932343234375e+12	9.604790691269624023e+11	1.641332069970845459e+12	7.696241060786654053e+11	5.291499920208308105e+11	2.609054913889558716e+11	8.854568765009532471e+11	1.094485851465794556e+12	2.773209813206558838e+11	5.180669013400357056e+11	5.168806522936467896e+11	1.364173730609162292e+11	1.782633555947092590e+11	1.184986143260678955e+12	2.828774849945646973e+11	5.229606961435820312e+11	1.026669276639588623e+12	1.645036817629995728e+11	1.448953004906306267e+09	4.252798894675182104e+08	2.842806185383627930e+12	1.611441511606351074e+12	1.161720309897522211e+09	4.675255295278586745e+08	3.992503621036776123e+11	2.712392767725747681e+11	5.748111361676146240e+11
1.100000000000000000e+04	5.000000000000000000e+00	-5.000000000000000000e-01	2.061959316420100021e+10	5.801374790293973541e+10	7.654713245516505241e+09	2.417025560708572693e+11	4.571862919002811279e+11	1.076211836365777100e+12	7.761815340669361572e+11	1.361976187458430908e+12	1.439877062655310791e+12	8.429585175057989502e+11	1.251573762376237793e+12	9.767188102451116943e+11	1.588861224489795654e+12	7.732281287246724854e+11	5.270312644048272705e+11	2.611663665246025391e+11	8.800842711679598389e+11	1.087778470193104004e+12	2.789106658730661621e+11	5.194199409138300781e+11	5.168871400011231079e+11	1.351471763698042908e+11	1.773570072935511780e+11	1.173002869336293701e+12	2.844919880978876343e+11	5.241096567997999268e+11	1.009309085618168213e+12	1.634556385630717468e+11	1.450990311581572533e+09	4.258211141144592762e+08	2.902401638395130371e+12	1.663641138019896973e+12	1.163559239088551283e+09	4.681057559417138100e+08	4.007410365272561035e+11	2.715117223777499390e+11	5.747743733828499756e+11
1.125000000000000000e+04	0.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.125000000000000000e+04	5.000000000000000000e-01	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
