# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
7.250000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	1.354791191337822723e+10	3.234945301390859985e+10	5.170997214766417503e+09	1.036752048565642395e+11	1.587618383304750061e+11	2.243088629568602600e+11	2.174960348948954163e+11	2.767066493100138550e+11	2.818637312977943115e+11	2.269923655691831055e+11	2.791766914026402588e+11	2.094786301101624756e+11	2.951768297521864624e+11	2.188293474493444824e+11	1.585884055966209412e+11	1.070210711535636597e+11	2.232229596968597412e+11	2.560995025809848022e+11	1.149905096565731506e+11	1.730152860899785461e+11	1.625380313988000793e+11	6.354931164511103058e+10	8.149627668466677856e+10	2.645655466981782837e+11	1.165906018147801514e+11	1.743839104616262512e+11	2.160337453492305603e+11	7.568253501985168457e+10	1.002117768129307985e+09	2.953493153175498843e+08	6.514560486344952583e+09	1.102674850324276581e+11	8.047445022758346796e+08	3.246737050827016830e+08	1.414693464158173218e+11	1.082589811082702332e+11	1.729178198325516968e+11
7.500000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.500000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	1.274032449195639801e+10	3.242102679401376343e+10	4.846606934012261391e+09	1.087351170362571564e+11	1.854906262497082825e+11	2.871096124513721924e+11	2.842674280474315186e+11	4.457296685275175171e+11	4.653373637463961182e+11	3.055017191852393799e+11	4.090147242739273682e+11	1.299478916476176147e+11	5.017003523979591675e+11	2.844626229618594360e+11	2.004310507205484619e+11	1.183340062245583801e+11	3.004604821400037231e+11	3.696998873169456177e+11	1.218706924851976776e+11	2.071076494677203674e+11	1.990955076937681580e+11	7.302570775519245911e+10	9.282351364582115173e+10	3.925560714067651367e+11	1.239541396456599121e+11	2.090992223883037109e+11	2.298996603394786987e+11	8.716182470027163696e+10	9.672556294936364889e+08	2.919884940550158024e+08	9.120713778003335953e+09	6.720838947535065460e+10	7.795488468717133999e+08	3.206123150083732009e+08	1.645810279134067078e+11	1.217403751392484283e+11	2.179181156868282471e+11
7.500000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	1.289855279482519341e+10	3.271279235258499146e+10	4.911476614921997070e+09	1.075591962031285248e+11	1.835945063054597168e+11	2.794966642361932373e+11	2.831452483533196411e+11	4.595371718468753052e+11	4.822248505558973389e+11	3.054954604087766724e+11	4.197749184158416138e+11	1.243808602616358185e+11	5.278846407069970703e+11	2.828111857330155640e+11	2.008758177349382019e+11	1.170742753868070526e+11	3.030290545425944824e+11	3.758558355593345947e+11	1.209666513887896271e+11	2.049837154867343750e+11	1.990246387007813110e+11	7.294755897676319885e+10	9.117063031240530396e+10	4.012541629136603394e+11	1.230055301647626648e+11	2.068824408425151978e+11	2.193897767631133728e+11	8.588387094117562866e+10	9.738216359458845854e+08	2.929730966015833020e+08	7.020932799825936317e+09	6.165473869668058777e+10	7.839742940296424627e+08	3.217260066699831486e+08	1.629666216366109009e+11	1.204992614054951019e+11	2.178528560043957214e+11
7.500000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	1.308516439063464546e+10	3.312931088356915283e+10	4.990796454614484787e+09	1.082436662408725433e+11	1.840022405362319336e+11	2.665184641075666809e+11	2.820613116741740723e+11	4.509586393874128418e+11	4.726939894696304321e+11	3.037098989123635864e+11	4.177241303465347290e+11	1.289331730377305603e+11	5.193537596137025146e+11	2.818025507449345093e+11	2.001665567358209534e+11	1.173233959566032867e+11	3.010815547077513428e+11	3.729871473765535889e+11	1.220201988429382629e+11	2.051432270348927917e+11	1.990267294188929443e+11	7.277233911986508179e+10	9.017890111997625732e+10	3.976049001469983521e+11	1.240500899696046906e+11	2.070109244796149292e+11	2.107183832621941833e+11	8.497797872779502869e+10	9.836277829408888817e+08	2.950025488130093217e+08	7.793050209023593903e+09	6.672784523045839691e+10	7.911989122243510485e+08	3.239750769126657248e+08	1.631434338934066772e+11	1.206461723592781067e+11	2.173735176341580505e+11
7.500000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	1.324517041702273178e+10	3.347349111322119522e+10	5.063190948094758034e+09	1.091895837573843384e+11	1.843251193862184143e+11	2.555679415006277466e+11	2.801102809276111450e+11	4.366474431438748779e+11	4.564542667536446533e+11	3.005976387284337769e+11	4.114659857425743408e+11	1.376045886594601135e+11	5.013075014723030396e+11	2.800262606555423584e+11	1.986561918978422546e+11	1.176311630693239594e+11	2.973636688907396240e+11	3.669499875660916748e+11	1.232018408706923981e+11	2.051128272716719055e+11	1.984385364894125366e+11	7.231473645923976135e+10	8.929136309224798584e+10	3.899796606337435303e+11	1.252219539707256317e+11	2.069507761445366211e+11	2.058675782083923340e+11	8.405686101648504639e+10	9.926904887487865686e+08	2.968842360006670356e+08	9.384156247163822174e+09	7.584980862713806152e+10	7.980063091678143740e+08	3.260573035178210735e+08	1.632784203407535706e+11	1.207911250900709839e+11	2.161653981599522400e+11
7.500000000000000000e+03	2.500000000000000000e+00	-5.000000000000000000e-01	1.339102590938145065e+10	3.376571876239901733e+10	5.128743353622202873e+09	1.102352967710975037e+11	1.844326179555431824e+11	2.474602802168164062e+11	2.772116959989420776e+11	4.183718828429954834e+11	4.356616637761558838e+11	2.961999812955648193e+11	4.014111712706270752e+11	1.492095908971356812e+11	4.766206930102039185e+11	2.774024228247915039e+11	1.964311822973269653e+11	1.179406636427861481e+11	2.921161521343599854e+11	3.581757156791005859e+11	1.243531236416750336e+11	2.047736256940115051e+11	1.972214933225458679e+11	7.172836007763920593e+10	8.860261928228984070e+10	3.790613858293427124e+11	1.263616973677773438e+11	2.065812746189916992e+11	2.047314618270886536e+11	8.325286143508929443e+10	1.000712935063067079e+09	2.984935905854045749e+08	1.115132550479146767e+10	8.799704117117007446e+10	8.041101277406821251e+08	3.278392101893994212e+08	1.632575405373746338e+11	1.209025856039549713e+11	2.142143225466433411e+11
7.500000000000000000e+03	3.000000000000000000e+00	-5.000000000000000000e-01	1.353971446109562874e+10	3.404143542430741119e+10	5.178179691738994598e+09	1.113398981071154480e+11	1.844829528771987610e+11	2.428457122302226562e+11	2.737827054859385071e+11	3.964875161713753662e+11	4.106418270236035767e+11	2.909990536972960205e+11	3.875813588943894653e+11	1.633768055205177002e+11	4.451689536078716431e+11	2.743598397199046936e+11	1.936422946604337769e+11	1.182982907753771210e+11	2.855697262585665894e+11	3.469233799142609863e+11	1.254663747229241333e+11	2.043419435961628723e+11	1.954991788360265198e+11	7.114160673163098145e+10	8.818258948124101257e+10	3.650885945133532715e+11	1.274645790738152618e+11	2.061229646223921814e+11	2.074403016977040710e+11	8.266595197975471497e+10	1.007530496830800176e+09	2.997628218901678324e+08	1.185548449933811951e+10	1.028257518429391785e+11	8.094077375218189955e+08	3.292591446126980186e+08	1.631995577982607117e+11	1.210574826541650543e+11	2.117026043024812317e+11
7.500000000000000000e+03	3.500000000000000000e+00	-5.000000000000000000e-01	1.367535334380081940e+10	3.418884570459267044e+10	5.224189778726585388e+09	1.120010363445604248e+11	1.832549222945705261e+11	2.421744979365250549e+11	2.683711082975527039e+11	3.766581747580662231e+11	3.885436356326055908e+11	2.839910791250596924e+11	3.726459023597359009e+11	1.795261592632882690e+11	4.179637094205538330e+11	2.691977752622169495e+11	1.901268910119155579e+11	1.181368343726448212e+11	2.782750267842423096e+11	3.347008593005923462e+11	1.259364461722337189e+11	2.024213183502169495e+11	1.927572780328963623e+11	7.030049092054225159e+10	8.776732634296243286e+10	3.507052944590780640e+11	1.279051052221598816e+11	2.041503746360758972e+11	2.133516141970780640e+11	8.205035929210963440e+10	1.012471732842329621e+09	3.005641699254972339e+08	1.244433770721693230e+10	1.183722308537044525e+11	8.132625497440420389e+08	3.301759480954075456e+08	1.621688668032780457e+11	1.206388471765210114e+11	2.080774247571457825e+11
7.500000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	1.379835282537367821e+10	3.422086689789429855e+10	5.258007744332862854e+09	1.121630329438786011e+11	1.810584519289268188e+11	2.442769508727348633e+11	2.618685940411469421e+11	3.588860705619914551e+11	3.690977833767681885e+11	2.760980984197462769e+11	3.578490720544554443e+11	1.972586128848801575e+11	3.946602290524780884e+11	2.628654955840286255e+11	1.861799341250895996e+11	1.175054827914604492e+11	2.707953093992239685e+11	3.224241090091754761e+11	1.257713822334519196e+11	1.994389385028107300e+11	1.893260427287969971e+11	6.934035774887359619e+10	8.733083335227938843e+10	3.367094304395700073e+11	1.276962802315860596e+11	2.010997212078800659e+11	2.216045802242995911e+11	8.142243427496356201e+10	1.015541516112608671e+09	3.009544249179757833e+08	1.296173452003088760e+10	1.334768246297087250e+11	8.156775675951554775e+08	3.306462482567567229e+08	1.603962819440801697e+11	1.197440711714159088e+11	2.037701750492866821e+11
7.500000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	1.401293243948869324e+10	3.454826762236956787e+10	5.362740420719698906e+09	1.142562371162775574e+11	1.804455767528409424e+11	2.566694970752008667e+11	2.547708595709049683e+11	3.382626009611808472e+11	3.465718132921306763e+11	2.673092773211308594e+11	3.378552568811881714e+11	2.275475777637014160e+11	3.665842744387754517e+11	2.559738877651967163e+11	1.830036810863485413e+11	1.188350286535935822e+11	2.631531021963872681e+11	3.073458539266045532e+11	1.275587891654225464e+11	1.978717337163569641e+11	1.867790248743058167e+11	6.965272235792520142e+10	8.894465524101403809e+10	3.194626194966212769e+11	1.294431099456493073e+11	1.995078639146505737e+11	2.416421828277496338e+11	8.264691622205563354e+10	1.037954486969284058e+09	3.059330181826823354e+08	1.197286170504718781e+10	1.365858476544928741e+11	8.332812680228312016e+08	3.362592366686981320e+08	1.601533526672835388e+11	1.206573174332274323e+11	1.999692131498928528e+11
7.500000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	1.409831792836591911e+10	3.444330070217314148e+10	5.372107913812500954e+09	1.137649807020039673e+11	1.780144210345484924e+11	2.619357625970992737e+11	2.494469051489000854e+11	3.269327636373430786e+11	3.343196393811552734e+11	2.611734312153622742e+11	3.275589519719471436e+11	2.435680735348388672e+11	3.519232076093293457e+11	2.507968214481525879e+11	1.797746073857180786e+11	1.178737923314091797e+11	2.577631749456779175e+11	2.985785029072666626e+11	1.267551666041127930e+11	1.948373813484760437e+11	1.836847392911937256e+11	6.885602543959255981e+10	8.857856984362719727e+10	3.097144515573631592e+11	1.285995162965582733e+11	1.964008177098173523e+11	2.513255473646183167e+11	8.217010339545848083e+10	1.037960766127261400e+09	3.056148821543089151e+08	1.189011577855764008e+10	1.469106723056448669e+11	8.331883501507875919e+08	3.359379925082847476e+08	1.582081917623526611e+11	1.195347327493238373e+11	1.963260255649499512e+11
7.750000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.750000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.750000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	1.341974434765958405e+10	3.451214092829232788e+10	5.085986243502626419e+09	1.170602551021001434e+11	2.033088131457707825e+11	3.379288397645360718e+11	3.184062018006837769e+11	5.289452899801835327e+11	5.564351082825993652e+11	3.443756550570999756e+11	4.753308440759075317e+11	1.544152562028365479e+11	6.073323332215743408e+11	3.179304730452920532e+11	2.245711032535064087e+11	1.279289401722087860e+11	3.433871344752235718e+11	4.263428403525493774e+11	1.320078244719415588e+11	2.277645795739885864e+11	2.216711854668918457e+11	7.842102445196145630e+10	9.898422372245210266e+10	4.564044999091217041e+11	1.343087648532574158e+11	2.299306402667316284e+11	2.680222652882657776e+11	9.305454594133741760e+10	1.006552829524232388e+09	3.025919508928328156e+08	2.273682743665073013e+10	9.310883981562625122e+10	8.102068698172944784e+08	3.323087855149331093e+08	1.802158318779956360e+11	1.319031003865768890e+11	2.434362118255012817e+11
7.750000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	1.356486485230345345e+10	3.488975802968949890e+10	5.150861209998189926e+09	1.172182920448920135e+11	2.034238706097970581e+11	3.225413783059186401e+11	3.182815077935722656e+11	5.278671314504144897e+11	5.556672264725235596e+11	3.441351868390183105e+11	4.792323592244224854e+11	1.548412790643072510e+11	6.113498965816326904e+11	3.176742372050060425e+11	2.246784052111492004e+11	1.278211137092911224e+11	3.436449283494375610e+11	4.276804302402986450e+11	1.326048928030753479e+11	2.277344154989324341e+11	2.221670036363225708e+11	7.840155184124078369e+10	9.770285979864332581e+10	4.580516793555747070e+11	1.348944102252192383e+11	2.298516303021277466e+11	2.550098850864969177e+11	9.199056880479631042e+10	1.014300985032046795e+09	3.041164186913065910e+08	2.156655027350637436e+10	9.441805403761972046e+10	8.157729627931877375e+08	3.339907063713391423e+08	1.801497446340902405e+11	1.317702324886311035e+11	2.436758483766835938e+11
7.750000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	1.370800801296528053e+10	3.526210394723955536e+10	5.218103424696097374e+09	1.181298913740331573e+11	2.040393679940178833e+11	3.068403503533016357e+11	3.171779151261327515e+11	5.142871147595886841e+11	5.401600363521859741e+11	3.419598563798220215e+11	4.755196934818482666e+11	1.620676259942163391e+11	5.954279823323614502e+11	3.167273443861740723e+11	2.235786128651120300e+11	1.281582677975017395e+11	3.407262390772916870e+11	4.232268483754747314e+11	1.338648442843579254e+11	2.280810963691753235e+11	2.220430128126872559e+11	7.808136615821571350e+10	9.664103534788122559e+10	4.521175381087065430e+11	1.361494966293844299e+11	2.301640101419710083e+11	2.458237153925907288e+11	9.096678818130473328e+10	1.023024061328667760e+09	3.059717822431923747e+08	2.307086231084623718e+10	1.031860030110432129e+11	8.222863126576455832e+08	3.360318475465201735e+08	1.804823098131381531e+11	1.319872475369514160e+11	2.430116456696877747e+11
7.750000000000000000e+03	2.500000000000000000e+00	-5.000000000000000000e-01	1.384143875763859749e+10	3.556890880564574432e+10	5.280589165909356117e+09	1.191917270731046753e+11	2.042408574692184448e+11	2.943016627777872314e+11	3.147019371945180664e+11	4.956311027051458130e+11	5.188058663826083984e+11	3.380013271963256226e+11	4.673849640429043579e+11	1.731435718190580444e+11	5.710866706559765625e+11	3.144962933253874512e+11	2.214983379174915161e+11	1.284316582377279358e+11	3.358048248882028198e+11	4.153568996073713379e+11	1.350780576378223572e+11	2.278547289622612915e+11	2.210622705764980469e+11	7.747592664287208557e+10	9.573102462839205933e+10	4.420914710259755859e+11	1.373520240466253662e+11	2.298956037440044861e+11	2.411830882758892517e+11	8.997393580842115784e+10	1.031197016596007109e+09	3.076715929374743700e+08	2.529182211691862488e+10	1.161206160400535278e+11	8.285163656775194407e+08	3.379051177756871581e+08	1.805264924753108215e+11	1.320736232117023163e+11	2.413358243282378540e+11
7.750000000000000000e+03	3.000000000000000000e+00	-5.000000000000000000e-01	1.397613621680797768e+10	3.584012399081373596e+10	5.338169705004994392e+09	1.203314846265913544e+11	2.041547996904967041e+11	2.858321926779839478e+11	3.110129283237333984e+11	4.729482022907147217e+11	4.928965238744855957e+11	3.324736633764902954e+11	4.546798914191419678e+11	1.872947797879371338e+11	5.398162360714284058e+11	3.111654186471990967e+11	2.185958534635728149e+11	1.287084873328404846e+11	3.291131966806140747e+11	4.042641471073698730e+11	1.362308287272848816e+11	2.272267080469911804e+11	2.193151219154139404e+11	7.676757087533197021e+10	9.510592188319354248e+10	4.282835792984142456e+11	1.384914231069912720e+11	2.292253896772048340e+11	2.411617821237270203e+11	8.918357021261701965e+10	1.038435313079772353e+09	3.090847872174283266e+08	2.670970097939726639e+10	1.324430033513397675e+11	8.341035517317824364e+08	3.394725524435450435e+08	1.803575113346531677e+11	1.321258372661646423e+11	2.387532952242440491e+11
7.750000000000000000e+03	3.500000000000000000e+00	-5.000000000000000000e-01	1.411511553891548729e+10	3.607638075842324066e+10	5.389480998057735443e+09	1.214347942050165710e+11	2.038428407123897705e+11	2.817727013402332764e+11	3.065169863304988403e+11	4.473855180377803345e+11	4.637367200448052979e+11	3.259026290079342651e+11	4.380172996864687500e+11	2.042655672101349182e+11	5.030236332725945435e+11	3.071195556495828857e+11	2.150589461614508667e+11	1.289489580112070312e+11	3.210978457134548950e+11	3.906178850679557495e+11	1.372637743739430695e+11	2.263067932578605957e+11	2.169370645271528015e+11	7.601517055798722839e+10	9.470399413735469055e+10	4.114912922906682129e+11	1.395093174048308716e+11	2.282636931833646545e+11	2.455254647030242004e+11	8.857473714509028625e+10	1.044320000726260066e+09	3.101158511820324659e+08	2.518402699132507706e+10	1.518584052373353882e+11	8.386834336457462311e+08	3.406355993500685692e+08	1.800109563966685486e+11	1.321335710382561493e+11	2.354629181932702332e+11
7.750000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	1.424865593033683014e+10	3.619033589922351074e+10	5.430457708115109444e+09	1.220170510417524567e+11	2.020582848083672180e+11	2.820159102758765259e+11	2.997810801848829956e+11	4.243526541634303589e+11	4.381266747711881104e+11	3.173186990442258911e+11	4.203265106518152466e+11	2.236186116317818604e+11	4.715516427332359619e+11	3.006477912932062378e+11	2.107253279313206787e+11	1.286005219327381134e+11	3.123180869088161011e+11	3.760253787495102539e+11	1.375658185116089172e+11	2.236739367890060425e+11	2.134211368946649170e+11	7.503019529837445068e+10	9.429673593763072205e+10	3.944319386125689087e+11	1.397725384311698914e+11	2.255632432695426636e+11	2.534160798317563782e+11	8.793885997626022339e+10	1.048545227786874652e+09	3.107693723236408830e+08	2.425290592549726486e+10	1.713165983053048401e+11	8.420401311200563908e+08	3.413953572957855463e+08	1.785451489083334351e+11	1.314910469098267670e+11	2.309261444140379333e+11
7.750000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	1.453528870695957756e+10	3.658917992739463043e+10	5.545562557598637581e+09	1.242304723078282166e+11	2.010149020084947205e+11	2.950246407112178955e+11	2.911109515696580811e+11	3.989578837626099243e+11	4.102790297106299438e+11	3.066194138345455322e+11	3.965688044224422607e+11	2.584544804282566223e+11	4.368165209037900391e+11	2.922290724374255371e+11	2.065980978965130310e+11	1.298457396752880402e+11	3.027648829867540283e+11	3.577935389874645996e+11	1.394061332624501038e+11	2.214834458624653931e+11	2.100894552261292114e+11	7.507844508160008240e+10	9.583410636352131653e+10	3.735313318413754272e+11	1.415630916926944275e+11	2.233305723192800293e+11	2.757424793059958496e+11	8.902595559410044861e+10	1.067828616690705061e+09	3.145746622540287375e+08	2.172311890193432236e+10	1.784078285836064148e+11	8.567782366573551893e+08	3.457013180622912645e+08	1.779537372707799377e+11	1.322494674973774261e+11	2.261191983967581482e+11
7.750000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	1.463593282381140327e+10	3.653876824594987488e+10	5.568779855465255737e+09	1.241177277372620697e+11	1.984855113057540894e+11	3.019148891423835449e+11	2.844450897275020752e+11	3.831641341971858521e+11	3.931385464472987061e+11	2.987395530959116211e+11	3.820852568234323120e+11	2.793380285279536743e+11	4.160420989504372559e+11	2.857503129618593750e+11	2.026878196738121338e+11	1.291034398637924194e+11	2.957367258992316284e+11	3.459090265161040649e+11	1.389218922681537170e+11	2.181742204187325439e+11	2.064636328510732422e+11	7.428925215649337769e+10	9.572604535764564514e+10	3.601776893163745117e+11	1.410313081705246582e+11	2.199484634010809021e+11	2.884766743243624878e+11	8.873265890040359497e+10	1.072577599585609436e+09	3.155818597032665610e+08	2.093674559640447998e+10	1.908448387553450623e+11	8.606391805666751862e+08	3.468623510017798543e+08	1.759595028835900269e+11	1.312732299971286926e+11	2.216985000852416077e+11
8.000000000000000000e+03	0.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+03	5.000000000000000000e-01	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	1.401173184875453949e+10	3.640821809965022278e+10	5.285790604315830231e+09	1.274954093372522125e+11	2.235688478061316833e+11	3.993779042375770264e+11	3.517732664482188110e+11	5.870523687737265625e+11	6.177303115597474365e+11	3.804070776531135254e+11	5.222204387458746338e+11	1.953462926535388184e+11	6.697572546793002930e+11	3.514133483075089722e+11	2.470488765918855286e+11	1.393720057772033081e+11	3.805591451013798828e+11	4.703767675263208618e+11	1.439725202263809509e+11	2.508639835324169922e+11	2.436682697645805664e+11	8.361091247165196228e+10	1.069535758981192322e+11	5.035937817729503784e+11	1.465413918398754272e+11	2.533230794249790039e+11	3.237027576361481934e+11	1.001990723956665192e+11	1.043111451056324720e+09	3.131847725596592426e+08	6.296668502014363861e+10	1.413684795610974121e+11	8.394982052253128290e+08	3.439754566803085804e+08	1.978350930241302185e+11	1.437527354575726929e+11	2.678827804226599121e+11
8.000000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	1.408176022826292801e+10	3.665654376908416748e+10	5.326040848610709190e+09	1.265087287996442108e+11	2.230305717562493286e+11	3.851781207887031860e+11	3.541993482879229736e+11	6.037163459613780518e+11	6.373900640516927490e+11	3.841147324397329102e+11	5.386961268811881104e+11	1.876160904668134155e+11	7.002574326239067383e+11	3.533268463885579834e+11	2.490959793713745422e+11	1.385006434930141602e+11	3.860325476810838623e+11	4.811847393842750854e+11	1.434617963224140625e+11	2.504623454333024597e+11	2.452639367746218567e+11	8.381752687120611572e+10	1.053254348576761475e+11	5.170628676045239258e+11	1.460115424233682556e+11	2.528404146087633362e+11	3.067580758654292603e+11	9.899984824671420288e+10	1.046691826287367702e+09	3.136167224607840776e+08	5.472873492617789459e+10	1.329583703342599487e+11	8.417172912786462307e+08	3.444433574748307467e+08	1.973298996162229614e+11	1.430217056824075623e+11	2.698467370042831726e+11
8.000000000000000000e+03	2.000000000000000000e+00	-5.000000000000000000e-01	1.419632085862767410e+10	3.701861982513689423e+10	5.385246800663237572e+09	1.271954052453337860e+11	2.237792725994931641e+11	3.657020679097091675e+11	3.542662757009135742e+11	5.943973287258510742e+11	6.267854894937960205e+11	3.834462398259421387e+11	5.393459093069306641e+11	1.920309025516385498e+11	6.919096908527697754e+11	3.534399106555424194e+11	2.487388729223834534e+11	1.387411261769718933e+11	3.848116040676859131e+11	4.798715860141640015e+11	1.445874131159426575e+11	2.510625909447901306e+11	2.457472744214277954e+11	8.366732312206674194e+10	1.040972169970525665e+11	5.148660788824093018e+11	1.471362347732731323e+11	2.533982700452180786e+11	2.929894780033182373e+11	9.790019419612315369e+10	1.054259233235892415e+09	3.152309906836739779e+08	5.414964466725820923e+10	1.394412585462518005e+11	8.472876560153422356e+08	3.462089519533287287e+08	1.977589266266790771e+11	1.432076049836809082e+11	2.699657790473236694e+11
